ctuid_s,ctuid_t,w,f
8350078.13,8350078.14,0.720998702489835,3
8350078.13,8350078.15,0.27900129751016506,3
8350079.01,8350079.03,0.37540904759799804,3
8350079.01,8350079.04,0.624590952402002,3
8350079.02,8350079.02,1.0,1
8350090.01,8350090.01,1.0,1
8350090.02,8350090.02,1.0,1
8350090.03,8350090.03,1.0,1
8350090.04,8350090.04,1.0,1
8350090.05,8350090.05,1.0,1
8350090.06,8350090.06,1.0,1
8350090.07,8350001.07,0.1401541909965495,4
8350090.07,8350090.07,0.8598458090034505,4
8350090.08,8350090.08,1.0,1
8350090.09,8350090.09,1.0,1
8350090.11,8350090.11,1.0,1
8350090.12,8350090.12,1.0,1
8350090.13,8350090.13,1.0,1
8350090.15,8350090.15,1.0,1
8350090.16,8350090.16,1.0,1
8350090.17,8350090.17,1.0,1
8350090.18,8350090.18,1.0,1
8350090.19,8350090.19,1.0,1
8350090.20,8350090.20,1.0,1
8350090.21,8350090.21,1.0,1
8350090.22,8350090.22,1.0,1
8350100.00,8350100.00,1.0,1
8350101.01,8350101.01,1.0,1
8350101.02,8350101.02,1.0,1
8350102.00,8350102.00,1.0,1
8350103.00,8350103.00,1.0,1
8350104.02,8350104.02,1.0,1
8350104.05,8350104.17,0.43569340504827363,3
8350104.05,8350104.18,0.3192082234484456,3
8350104.05,8350104.19,0.24509837150328065,3
8350104.08,8350104.26,0.6074283445887085,3
8350104.08,8350104.27,0.3925716554112915,3
8350104.09,8350104.24,0.5054806440358566,3
8350104.09,8350104.25,0.4945193559641435,3
8350104.10,8350104.10,1.0,1
8350104.11,8350104.20,0.20594301801477049,3
8350104.11,8350104.21,0.2409085697498995,3
8350104.11,8350104.22,0.2530750315788945,3
8350104.11,8350104.23,0.30007338065643546,3
8350104.12,8350104.12,1.0,1
8350104.13,8350104.13,1.0,1
8350104.14,8350104.15,0.39800619132003295,3
8350104.14,8350104.16,0.601993808679967,3
8350105.01,8350105.05,0.488275452671528,3
8350105.01,8350105.06,0.5117245473284721,3
8350105.03,8350105.03,1.0,1
8350105.04,8350105.04,1.0,1
8350106.00,8350106.01,0.4625123615917515,3
8350106.00,8350106.02,0.5374876384082485,3
8350110.01,8350110.01,1.0,1
8350110.02,8350110.02,1.0,1
8350111.00,8350111.00,1.0,1
8350120.01,8350120.01,1.0,1
8350120.02,8350120.02,1.0,1
8350120.03,8350120.03,1.0,1
8350120.05,8350120.05,1.0,4
8350120.06,8350120.06,1.0,4
8350121.02,8350121.02,1.0,1
8350121.03,8350121.03,1.0,1
8350121.04,8350121.04,1.0,1
8350121.05,8350121.07,0.32443725469901935,3
8350121.05,8350121.08,0.27752631193327737,3
8350121.05,8350121.09,0.39803643336770334,3
8350121.06,8350121.06,1.0,1
8350140.03,8350140.03,1.0,4
8350140.04,8350140.03,0.002614726796237309,4
8350140.04,8350140.04,0.9973852732037627,4
8350140.05,8350140.05,1.0,1
8350140.06,8350140.06,1.0,1
8350141.00,8350120.05,0.004462095612788131,4
8350141.00,8350120.06,0.006026735296899461,4
8350141.00,8350141.00,0.9895111690903123,4
8350142.01,8350142.01,1.0,1
8350142.02,8350142.02,1.0,1
8350142.03,8350142.03,1.0,1
8350142.04,8350142.04,1.0,1
8350150.00,8350150.00,1.0,4
8350151.00,8350151.01,0.579064342797252,3
8350151.00,8350151.02,0.420935657202748,3
8350152.00,8350152.00,1.0,1
8350153.00,8350153.00,1.0,1
8350154.00,8350154.00,1.0,1
8350155.00,8350150.00,8.208595222678948e-08,4
8350155.00,8350155.00,0.9999999179140477,4
8350156.00,8350156.00,1.0,1
8350157.00,8350157.00,1.0,1
8350160.01,8350160.01,1.0,1
8350160.02,8350160.02,0.9955146350033062,4
8350160.02,8350164.01,0.0044853649966938615,4
8350161.00,8350161.01,0.28088299285172197,3
8350161.00,8350161.02,0.719117007148278,3
8350162.01,8350162.01,1.0,1
8350162.02,8350162.02,1.0,1
8350163.03,8350163.03,1.0,1
8350163.04,8350163.05,0.433942797772973,3
8350163.04,8350163.06,0.566057202227027,3
8350164.00,8350164.01,0.0032938753021054656,4
8350164.00,8350164.02,0.9967061246978945,4
8350165.01,8350165.01,1.0,1
8350165.02,8350165.02,1.0,1
8350166.00,8350166.00,1.0,1
8350200.00,8350200.00,1.0,1
9150001.00,9150001.00,1.0,1
9150002.00,9150002.00,1.0,1
9150003.00,9150003.01,0.5767608209025901,3
9150003.00,9150003.02,0.42323917909741,3
9150004.00,9150004.00,1.0,1
9150005.00,9150005.00,1.0,1
9150006.00,9150006.00,1.0,1
9150007.00,9150007.00,1.0,1
9150008.00,9150008.00,1.0,4
9150009.01,9150009.01,1.0,1
9150009.02,9150009.02,1.0,1
9150009.03,9150009.03,1.0,1
9150010.01,9150010.01,1.0,1
9150010.02,9150010.02,1.0,1
9150010.03,9150010.03,1.0,1
9150011.00,9150011.00,1.0,1
9150012.00,9150012.00,1.0,1
9150013.00,9150013.00,1.0,1
9150014.00,9150014.00,1.0,1
9150015.00,9150015.00,1.0,1
9150016.00,9150016.00,1.0,1
9150017.00,9150017.00,1.0,1
9150018.00,9150018.00,1.0,1
9150019.01,9150008.00,0.004758423076393881,4
9150019.01,9150019.01,0.9952415769236062,4
9150019.02,9150019.02,1.0,1
9150019.03,9150019.03,1.0,1
9150019.04,9150019.04,1.0,1
9150100.00,9150100.00,1.0,1
9150101.00,9150101.00,1.0,1
9150102.01,9150102.01,0.9966382533749234,4
9150102.01,9150102.06,0.003361746625076541,4
9150102.03,9150102.05,0.5466351256970652,4
9150102.03,9150102.06,0.4465612688450271,4
9150102.03,9150103.00,0.006803605457907817,4
9150102.04,9150102.04,1.0,1
9150103.00,9150102.06,0.0002171280095468957,4
9150103.00,9150103.00,0.9982903673668991,4
9150103.00,9150104.00,0.0014925046235539407,4
9150104.00,9150104.00,1.0,4
9150105.01,9150105.01,0.9965674321039466,4
9150105.01,9150105.03,0.0034325678960533796,4
9150105.02,9150105.02,1.0,1
9150105.03,9150105.03,1.0,4
9250001.00,9250001.00,1.0,1
9250002.00,9250002.00,1.0,1
9250003.00,9250003.00,1.0,1
9250004.00,9250004.00,1.0,1
9250005.01,9250005.01,1.0,1
9250005.02,9250005.02,1.0,1
9250006.00,9250006.01,0.5097925215268145,3
9250006.00,9250006.02,0.4902074784731855,3
9250007.00,9250007.00,1.0,1
9250008.00,9250008.00,1.0,4
9250009.00,9250009.00,1.0,1
9250010.00,9250010.00,1.0,1
9250011.00,9250008.00,0.05799195306207855,4
9250011.00,9250011.00,0.9420080469379215,4
9250012.00,9250012.00,1.0,1
9250013.00,9250013.00,1.0,1
9250014.00,9250014.00,1.0,1
9250015.00,9250015.00,0.9729919019572484,4
9250015.00,9250018.00,0.027008098042751564,4
9250016.00,9250016.00,1.0,1
9250017.00,9250017.00,0.9603490362974891,4
9250017.00,9250018.00,0.03965096370251087,4
9250018.00,9250018.00,1.0,4
9250019.00,9250019.00,1.0,1
9250020.00,9250020.00,1.0,1
9250021.00,9250021.00,1.0,1
9250022.00,9250022.00,1.0,1
9250100.00,9250100.00,1.0,1
9250101.00,9250018.00,0.0022260989998673045,4
9250101.00,9250101.00,0.9977739010001327,4
9250110.00,9250110.00,1.0,4
9250200.00,9250200.00,1.0,1
9300001.00,9300001.00,1.0,1
9300002.00,9300002.00,1.0,1
9300003.00,9300003.00,1.0,1
9300004.00,9300004.00,1.0,1
9300005.00,9300005.00,1.0,1
9300006.00,9300006.00,1.0,1
9300007.00,9300007.00,1.0,1
9300008.00,9300008.00,1.0,1
9300009.00,9300009.00,0.9959810348330751,4
9300009.00,9300021.00,0.004018965166924921,4
9300010.00,9300010.00,1.0,1
9300011.00,9300011.00,1.0,1
9300012.00,9300012.00,1.0,4
9300013.00,9300013.00,1.0,1
9300014.00,9300012.00,0.0002748883848055644,4
9300014.00,9300014.00,0.9997251116151944,4
9300015.00,9300015.00,1.0,1
9300016.00,9300016.00,1.0,1
9300017.00,9300017.01,0.4508416446669385,3
9300017.00,9300017.02,0.5491583553330615,3
9300018.00,9300018.00,1.0,1
9300019.00,9300019.00,1.0,1
9300020.00,9300020.00,0.9977591785282701,4
9300020.00,9300021.00,0.002240821471729904,4
9300021.00,9300021.00,1.0,4
9300022.00,9300022.00,1.0,1
9300023.00,9300023.00,1.0,1
9300024.00,9300024.00,1.0,1
9300025.00,9300025.00,0.9957558741899737,4
9300025.00,9300026.00,0.004244125810026318,4
9300026.00,9300026.00,1.0,4
9300027.00,9300027.00,1.0,1
9300028.00,9300028.00,1.0,4
9300029.00,9300029.00,1.0,1
9300030.00,9300030.00,1.0,1
9320001.00,9320001.00,1.0,1
9320002.00,9320002.00,1.0,1
9320003.00,9320003.00,1.0,1
9320004.00,9320004.00,1.0,1
9320005.01,9320005.01,1.0,1
9320005.02,9320005.02,1.0,1
9320006.00,9320006.00,1.0,1
9320007.01,9320007.01,1.0,1
9320007.02,9320007.02,1.0,1
9320008.01,9320008.01,1.0,1
9320008.02,9320008.03,0.3531399042956605,3
9320008.02,9320008.04,0.6468600957043394,3
9320009.01,9320009.01,1.0,1
9320009.02,9320009.02,1.0,1
9320010.00,9320010.00,1.0,1
9320011.00,9320011.00,1.0,1
9320012.00,9320012.01,0.5561944245507711,3
9320012.00,9320012.02,0.443805575449229,3
9320013.00,9320013.00,1.0,1
9320014.00,9320014.00,1.0,1
9320100.00,9320100.00,1.0,1
9320101.00,9320101.00,1.0,1
9320102.00,9320102.00,1.0,1
9320103.00,9320103.00,1.0,1
9320104.00,9320104.00,1.0,1
9320105.00,9320105.00,1.0,1
9320106.01,9320106.06,1.0,4
9320106.02,9320106.04,0.3750001024080936,4
9320106.02,9320106.05,0.38017551470980065,4
9320106.02,9320106.06,0.24482438288210567,4
9320106.03,9320106.03,1.0,1
9320200.00,9320200.00,0.9837089839243451,4
9320200.00,9320202.00,0.016291016075654762,4
9320201.00,9320201.01,0.490404169616992,3
9320201.00,9320201.02,0.509595830383008,3
9320202.00,9320202.00,1.0,4
9320203.00,9320203.00,1.0,1
9320204.00,9320204.00,1.0,1
9320205.00,9320205.00,1.0,1
9320206.00,9320206.00,1.0,1
9320207.00,9320207.00,1.0,1
9330001.01,9330001.01,0.988415260891748,4
9330001.01,9330221.01,0.011584739108252,4
9330001.02,9330001.02,1.0,1
9330002.01,9330002.01,1.0,1
9330002.02,9330002.03,0.46523487581288553,3
9330002.02,9330002.04,0.5347651241871145,3
9330003.01,9330003.01,1.0,1
9330003.02,9330003.02,1.0,1
9330004.01,9330004.01,1.0,1
9330004.02,9330004.02,1.0,1
9330005.00,9330005.00,1.0,1
9330006.01,9330006.01,1.0,1
9330006.02,9330006.02,1.0,1
9330007.01,9330007.01,1.0,1
9330007.02,9330007.02,1.0,1
9330008.01,9330008.01,1.0,1
9330008.02,9330008.02,1.0,1
9330009.00,9330009.00,1.0,1
9330010.01,9330010.01,1.0,1
9330010.02,9330010.02,1.0,1
9330011.00,9330011.00,1.0,1
9330012.00,9330012.00,1.0,1
9330013.01,9330013.01,1.0,1
9330013.02,9330013.03,0.583497450855325,3
9330013.02,9330013.04,0.416502549144675,3
9330014.01,9330014.01,1.0,1
9330014.02,9330014.02,1.0,1
9330015.01,9330015.01,1.0,1
9330015.02,9330015.02,1.0,1
9330016.01,9330016.01,1.0,1
9330016.03,9330016.05,0.6102716067918925,3
9330016.03,9330016.06,0.3897283932081075,3
9330016.04,9330016.04,1.0,1
9330017.01,9330017.01,1.0,1
9330017.02,9330017.02,1.0,1
9330018.01,9330018.01,1.0,1
9330018.02,9330018.02,1.0,1
9330019.00,9330019.00,1.0,1
9330020.00,9330020.00,1.0,1
9330021.00,9330021.00,1.0,1
9330022.00,9330022.00,1.0,1
9330023.00,9330023.00,1.0,1
9330024.00,9330024.00,1.0,1
9330025.00,9330025.00,1.0,1
9330026.00,9330026.00,1.0,1
9330027.00,9330027.01,0.4865924855140065,3
9330027.00,9330027.02,0.5134075144859935,3
9330028.00,9330028.00,1.0,1
9330029.00,9330029.00,1.0,1
9330030.00,9330030.00,1.0,1
9330031.01,9330031.01,1.0,1
9330031.02,9330031.02,1.0,1
9330032.00,9330032.00,1.0,1
9330033.00,9330033.01,0.6331031899383215,3
9330033.00,9330033.02,0.36689681006167846,3
9330034.01,9330034.01,1.0,1
9330034.02,9330034.02,1.0,1
9330035.01,9330035.01,1.0,1
9330035.02,9330035.02,1.0,1
9330036.01,9330036.01,1.0,1
9330036.02,9330036.02,1.0,1
9330037.01,9330037.01,0.9916081523730731,4
9330037.01,9330037.02,0.008391847626927018,4
9330037.02,9330037.02,1.0,4
9330038.00,9330038.00,1.0,1
9330039.01,9330039.01,1.0,1
9330039.02,9330039.02,1.0,1
9330040.01,9330040.01,1.0,1
9330040.02,9330040.02,1.0,1
9330041.01,9330041.01,1.0,1
9330041.02,9330041.02,1.0,1
9330042.00,9330042.00,1.0,1
9330043.01,9330043.01,1.0,1
9330043.02,9330043.02,1.0,1
9330044.00,9330044.00,1.0,1
9330045.01,9330045.01,1.0,1
9330045.02,9330045.02,1.0,1
9330046.00,9330046.00,1.0,1
9330047.01,9330047.01,1.0,1
9330047.02,9330047.02,1.0,1
9330048.00,9330048.00,1.0,1
9330049.01,9330049.01,1.0,1
9330049.02,9330049.02,1.0,1
9330050.02,9330050.02,1.0,1
9330050.03,9330050.03,1.0,1
9330050.04,9330050.04,1.0,1
9330051.00,9330051.01,0.41989001342683646,3
9330051.00,9330051.02,0.5801099865731636,3
9330052.01,9330052.01,1.0,1
9330052.02,9330052.02,1.0,1
9330053.01,9330053.01,1.0,1
9330053.02,9330053.02,1.0,1
9330054.01,9330054.01,1.0,1
9330054.02,9330054.02,1.0,1
9330055.01,9330055.01,1.0,1
9330055.02,9330055.02,1.0,1
9330056.01,9330056.01,1.0,1
9330056.02,9330056.02,1.0,1
9330057.01,9330057.01,1.0,1
9330057.02,9330057.02,1.0,1
9330058.00,9330058.00,1.0,1
9330059.03,9330059.07,0.38015892304687854,3
9330059.03,9330059.08,0.6198410769531215,3
9330059.04,9330059.09,0.48021091783063197,3
9330059.04,9330059.10,0.519789082169368,3
9330059.05,9330059.11,0.404568888007373,4
9330059.05,9330059.12,0.595431111992627,4
9330059.06,9330059.06,0.9731869995724152,4
9330059.06,9330059.12,0.026813000427584867,4
9330060.01,9330060.01,1.0,1
9330060.02,9330060.02,1.0,1
9330061.00,9330061.00,1.0,1
9330062.00,9330062.00,1.0,1
9330063.00,9330063.00,1.0,1
9330064.00,9330064.00,1.0,1
9330065.00,9330065.00,1.0,1
9330066.00,9330066.00,1.0,1
9330067.00,9330067.01,0.453089980486778,3
9330067.00,9330067.02,0.5469100195132219,3
9330068.00,9330068.00,1.0,1
9330069.00,9330069.00,1.0,4
9330100.01,9330100.01,1.0,1
9330100.02,9330100.02,1.0,1
9330101.02,9330101.05,0.57136294351741,3
9330101.02,9330101.06,0.42863705648259004,3
9330101.03,9330101.03,1.0,1
9330101.04,9330101.04,1.0,1
9330102.00,9330102.00,1.0,1
9330103.00,9330103.00,1.0,1
9330104.00,9330104.00,1.0,1
9330110.01,9330110.03,0.4091368149966515,3
9330110.01,9330110.04,0.5908631850033486,3
9330110.02,9330110.02,1.0,1
9330111.01,9330111.01,1.0,1
9330111.02,9330111.02,1.0,1
9330111.03,9330111.03,1.0,1
9330112.00,9330112.00,1.0,1
9330113.00,9330113.00,1.0,1
9330114.00,9330114.01,0.361616786487786,3
9330114.00,9330114.02,0.638383213512214,3
9330115.00,9330115.00,1.0,1
9330116.00,9330116.00,1.0,1
9330117.00,9330117.00,1.0,1
9330118.00,9330118.00,1.0,1
9330119.00,9330119.00,1.0,1
9330120.00,9330120.00,1.0,1
9330121.00,9330121.00,1.0,1
9330122.00,9330122.00,1.0,1
9330130.01,9330130.01,1.0,1
9330130.03,9330130.03,1.0,1
9330130.04,9330130.04,1.0,1
9330131.00,9330131.00,1.0,1
9330132.00,9330132.00,1.0,1
9330133.01,9330133.01,1.0,1
9330133.02,9330133.02,1.0,1
9330134.00,9330134.00,1.0,1
9330135.00,9330135.00,1.0,1
9330140.02,9330140.02,1.0,1
9330140.03,9330140.03,1.0,1
9330140.04,9330140.04,1.0,1
9330141.00,9330141.01,0.9193594413080397,3
9330141.00,9330141.02,0.08064055869196024,3
9330142.01,9330142.01,1.0,1
9330142.02,9330142.02,1.0,1
9330142.03,9330142.03,1.0,1
9330143.01,9330143.01,1.0,1
9330143.02,9330143.02,1.0,1
9330143.03,9330143.03,1.0,1
9330143.04,9330143.04,1.0,1
9330144.03,9330144.03,1.0,1
9330144.04,9330144.04,1.0,1
9330144.05,9330144.05,1.0,1
9330144.06,9330144.06,1.0,4
9330145.00,9330145.01,0.5917770521608791,3
9330145.00,9330145.02,0.408222947839121,3
9330146.00,9330144.06,0.011467457925389252,4
9330146.00,9330146.00,0.9885325420746107,4
9330147.01,9330147.01,1.0,1
9330147.04,9330147.04,1.0,1
9330147.05,9330147.05,1.0,1
9330147.06,9330147.09,0.474082284377028,3
9330147.06,9330147.10,0.525917715622972,3
9330147.07,9330147.07,1.0,1
9330147.08,9330147.08,1.0,1
9330148.00,9330148.00,1.0,1
9330149.02,9330149.02,1.0,1
9330149.03,9330149.06,0.6298183480511466,3
9330149.03,9330149.07,0.3701816519488535,3
9330149.04,9330149.08,0.608884174449374,3
9330149.04,9330149.09,0.391115825550626,3
9330149.05,9330149.05,1.0,1
9330150.00,9330069.00,1.1716874631715116e-10,4
9330150.00,9330150.00,0.9999999998828313,4
9330151.01,9330151.07,0.27344429697815553,3
9330151.01,9330151.08,0.7265557030218445,3
9330151.03,9330151.03,1.0,1
9330151.05,9330151.05,1.0,1
9330151.06,9330151.06,1.0,1
9330160.01,9330160.01,1.0,1
9330160.02,9330160.02,1.0,1
9330160.03,9330160.03,1.0,1
9330160.04,9330160.04,1.0,1
9330161.01,9330161.01,0.7394855072319405,4
9330161.01,9330161.06,0.26051449276805955,4
9330161.02,9330161.02,1.0,1
9330161.03,9330161.01,0.04087555047480181,4
9330161.03,9330161.03,0.9591244495251983,4
9330161.05,9330161.03,0.04966215645520358,4
9330161.05,9330161.05,0.9503378435447964,4
9330161.06,9330161.06,1.0,4
9330162.01,9330162.01,1.0,1
9330162.02,9330162.02,1.0,1
9330162.03,9330162.03,1.0,1
9330162.04,9330162.04,1.0,1
9330163.01,9330163.01,1.0,1
9330163.04,9330163.04,1.0,1
9330163.05,9330163.05,1.0,1
9330163.06,9330163.06,1.0,1
9330163.07,9330163.07,1.0,1
9330163.08,9330163.08,1.0,1
9330170.03,9330170.03,1.0,1
9330170.04,9330170.04,1.0,1
9330170.05,9330170.05,1.0,1
9330170.06,9330170.07,0.510084559266227,3
9330170.06,9330170.08,0.48991544073377297,3
9330180.01,9330180.01,1.0,1
9330180.02,9330180.02,1.0,1
9330181.01,9330181.10,0.675270000823737,3
9330181.01,9330181.11,0.32472999917626294,3
9330181.03,9330181.03,1.0,1
9330181.04,9330181.12,0.3080550097512067,3
9330181.04,9330181.13,0.3275096395658677,3
9330181.04,9330181.14,0.3644353506829257,3
9330181.05,9330181.05,1.0,1
9330181.06,9330181.06,1.0,1
9330181.07,9330181.07,1.0,1
9330181.08,9330181.08,1.0,1
9330181.09,9330181.09,1.0,1
9330182.01,9330182.01,1.0,1
9330182.02,9330182.02,1.0,1
9330182.03,9330182.03,1.0,1
9330182.04,9330182.04,1.0,1
9330182.05,9330182.05,1.0,4
9330182.06,9330182.06,1.0,1
9330183.01,9330183.01,1.0,1
9330183.03,9330183.03,1.0,1
9330183.04,9330182.05,0.005097644205672305,4
9330183.04,9330183.04,0.9949023557943277,4
9330183.05,9330182.05,0.018212085357063562,4
9330183.05,9330183.05,0.9817879146429365,4
9330183.06,9330183.06,1.0,4
9330183.07,9330183.06,0.017991044577907976,4
9330183.07,9330183.07,0.982008955422092,4
9330184.01,9330184.12,0.16833010384738636,3
9330184.01,9330184.13,0.3864809820029613,3
9330184.01,9330184.14,0.44518891414965234,3
9330184.02,9330184.02,1.0,1
9330184.05,9330184.15,0.39619885606571653,3
9330184.05,9330184.16,0.6038011439342835,3
9330184.06,9330184.06,1.0,1
9330184.07,9330184.07,1.0,1
9330184.08,9330184.08,1.0,1
9330184.09,9330184.09,1.0,1
9330184.10,9330184.10,1.0,1
9330184.11,9330184.11,1.0,1
9330185.05,9330185.05,1.0,1
9330185.06,9330185.17,0.46910066321952754,3
9330185.06,9330185.18,0.5308993367804725,3
9330185.07,9330185.07,1.0,1
9330185.08,9330185.08,1.0,1
9330185.09,9330185.09,1.0,1
9330185.10,9330185.10,1.0,1
9330185.11,9330185.11,1.0,1
9330185.12,9330185.12,1.0,1
9330185.13,9330185.19,0.5122641938508194,3
9330185.13,9330185.20,0.4877358061491805,3
9330185.14,9330185.21,0.4695749351571345,3
9330185.14,9330185.22,0.5304250648428654,3
9330185.15,9330185.15,0.947361037764223,4
9330185.15,9330186.07,0.052638962235776944,4
9330185.16,9330185.16,1.0,1
9330186.01,9330186.01,1.0,1
9330186.02,9330186.02,0.9963707299178792,4
9330186.02,9330192.00,0.0036292700821206774,4
9330186.05,9330186.05,1.0,1
9330186.06,9330186.06,1.0,1
9330186.07,9330186.07,1.0,4
9330186.08,9330186.08,1.0,1
9330187.03,9330187.03,1.0,1
9330187.04,9330187.04,1.0,1
9330187.05,9330187.05,1.0,1
9330187.06,9330187.06,1.0,1
9330187.07,9330187.07,1.0,1
9330187.09,9330187.12,0.5236699063208765,3
9330187.09,9330187.13,0.47633009367912355,3
9330187.10,9330187.14,0.310640910587043,3
9330187.10,9330187.15,0.406227422762522,3
9330187.10,9330187.16,0.283131666650435,3
9330187.11,9330187.11,1.0,1
9330188.01,9330188.01,1.0,1
9330188.02,9330188.02,1.0,1
9330188.03,9330188.07,0.5388030534645175,3
9330188.03,9330188.08,0.4611969465354825,3
9330188.04,9330188.04,1.0,1
9330188.05,9330188.05,1.0,1
9330188.06,9330188.06,1.0,1
9330189.03,9330189.03,1.0,1
9330189.05,9330189.05,1.0,1
9330189.06,9330189.06,1.0,1
9330189.07,9330189.07,1.0,1
9330189.08,9330189.08,1.0,1
9330189.09,9330189.09,1.0,1
9330189.10,9330189.10,1.0,1
9330190.01,9330190.01,1.0,1
9330190.03,9330190.03,1.0,1
9330190.04,9330190.04,1.0,1
9330190.05,9330190.05,1.0,1
9330191.02,9330186.02,0.0033414224347570803,4
9330191.02,9330191.05,0.4297566480311227,4
9330191.02,9330191.06,0.26232531318191066,4
9330191.02,9330191.07,0.3045766163522097,4
9330191.03,9330191.03,1.0,1
9330191.04,9330191.04,1.0,1
9330192.00,9330192.00,1.0,4
9330200.00,9330200.00,1.0,1
9330201.00,9330201.00,1.0,1
9330202.00,9330202.00,0.9582468889057243,4
9330202.00,9330203.00,0.04175311109427562,4
9330203.00,9330203.00,1.0,4
9330204.01,9330204.01,1.0,1
9330204.02,9330204.02,1.0,1
9330205.01,9330205.01,1.0,1
9330205.02,9330205.02,1.0,1
9330206.00,9330206.00,1.0,1
9330207.00,9330207.00,0.8990872827196725,4
9330207.00,9330208.00,0.1009127172803275,4
9330208.00,9330208.00,1.0,4
9330209.00,9330209.00,1.0,1
9330210.00,9330210.00,1.0,1
9330220.00,9330220.00,1.0,1
9330221.01,9330221.01,1.0,4
9330221.03,9330221.03,1.0,1
9330221.04,9330221.04,1.0,1
9330222.01,9330222.01,1.0,1
9330222.02,9330222.02,0.9951395031433321,4
9330222.02,9330225.02,0.004860496856667932,4
9330223.01,9330223.01,1.0,1
9330223.02,9330223.02,1.0,1
9330224.01,9330224.01,0.9886676044944904,4
9330224.01,9330231.00,0.01133239550550955,4
9330224.02,9330224.02,1.0,1
9330225.01,9330225.01,1.0,1
9330225.02,9330225.02,1.0,4
9330226.02,9330226.02,0.9983751528542755,4
9330226.02,9330230.01,0.0016248471457244481,4
9330226.03,9330226.03,1.0,1
9330226.04,9330226.04,1.0,1
9330227.01,9330227.01,1.0,1
9330227.02,9330227.02,1.0,1
9330228.02,9330228.02,1.0,1
9330228.03,9330228.03,1.0,1
9330228.04,9330228.04,1.0,1
9330229.00,9330229.00,1.0,1
9330230.01,9330226.02,0.009508617516485893,4
9330230.01,9330230.01,0.9904913824835141,4
9330230.02,9330230.02,1.0,1
9330231.00,9330231.00,1.0,4
9330232.00,9330232.00,1.0,1
9330233.00,9330233.00,1.0,1
9330234.00,9330234.00,1.0,1
9330235.02,9330235.02,1.0,1
9330235.03,9330235.03,1.0,1
9330235.04,9330235.04,1.0,1
9330236.00,9330236.00,1.0,1
9330237.00,9330237.00,1.0,1
9330238.01,9330238.01,1.0,1
9330238.02,9330238.02,1.0,1
9330239.00,9330239.00,1.0,1
9330240.01,9330240.01,1.0,1
9330240.02,9330240.02,1.0,1
9330241.00,9330241.00,1.0,1
9330242.00,9330242.00,1.0,1
9330243.01,9330243.01,1.0,1
9330243.02,9330243.02,1.0,1
9330250.01,9330250.01,1.0,1
9330250.02,9330250.02,1.0,1
9330251.00,9330251.00,1.0,1
9330260.02,9330260.09,0.8295475534082666,3
9330260.02,9330260.10,0.17045244659173348,3
9330260.04,9330260.04,1.0,1
9330260.05,9330260.05,1.0,1
9330260.06,9330260.06,1.0,4
9330260.07,9330260.07,1.0,1
9330260.08,9330260.06,0.019847707343593562,4
9330260.08,9330260.08,0.9801522926564065,4
9330270.00,9330270.00,1.0,1
9330280.00,9330280.00,1.0,1
9330281.01,9330281.01,1.0,1
9330281.02,9330281.02,1.0,1
9330282.00,9330282.01,0.46878916742277604,3
9330282.00,9330282.02,0.531210832577224,3
9330283.00,9330283.00,1.0,1
9330284.01,9330284.01,1.0,1
9330284.02,9330284.02,1.0,1
9330285.01,9330285.01,1.0,1
9330285.02,9330285.02,1.0,1
9330286.01,9330286.01,1.0,1
9330286.02,9330286.02,1.0,1
9330286.03,9330286.03,1.0,1
9330287.01,9330287.01,1.0,1
9330287.02,9330287.02,1.0,1
9330287.06,9330287.06,1.0,1
9330287.08,9330287.15,0.541795675933185,3
9330287.08,9330287.16,0.458204324066815,3
9330287.09,9330287.09,1.0,1
9330287.10,9330287.10,1.0,1
9330287.11,9330287.11,1.0,1
9330287.12,9330287.12,1.0,1
9330287.13,9330287.13,1.0,1
9330287.14,9330287.14,1.0,1
9330290.02,9330290.02,0.9916382863790069,4
9330290.02,9330290.05,0.00836171362099317,4
9330290.03,9330290.03,1.0,1
9330290.04,9330290.04,1.0,1
9330290.05,9330290.05,1.0,4
9330291.01,9330291.01,1.0,1
9330291.02,9330291.02,1.0,1
9330292.01,9330292.01,1.0,1
9330292.03,9330292.03,0.9525333568423489,4
9330292.03,9330292.04,0.0474666431576511,4
9330292.04,9330292.04,1.0,4
9330400.02,9330400.02,1.0,1
9330400.03,9330400.05,0.6041822797759705,3
9330400.03,9330400.06,0.3958177202240295,3
9330400.04,9330400.04,1.0,1
9330401.01,9330401.01,1.0,1
9330401.02,9330401.02,1.0,1
9330402.01,9330402.03,0.5086892408435165,3
9330402.01,9330402.04,0.49131075915648353,3
9330402.02,9330402.02,1.0,1
9330403.01,9330403.01,1.0,1
9330403.03,9330403.03,1.0,1
9330403.04,9330403.04,1.0,1
9330403.05,9330403.05,1.0,1
9330404.01,9330404.01,1.0,1
9330404.02,9330404.02,1.0,1
9330410.02,9330410.02,1.0,1
9330410.03,9330410.05,0.589418253634101,3
9330410.03,9330410.06,0.410581746365899,3
9330410.04,9330410.04,1.0,1
9330500.00,9330500.00,1.0,1
9330501.01,9330501.01,1.0,1
9330501.02,9330501.02,1.0,1
9330501.03,9330501.03,1.0,1
9330502.01,9330502.01,1.0,1
9330502.02,9330502.02,1.0,1
9330502.03,9330502.03,1.0,1
9330502.05,9330502.05,1.0,1
9330502.06,9330502.06,1.0,1
9330502.07,9330502.07,1.0,1
