source_ctuid,target_ctuid,w_pop,w_dwe
0010001.00,0010001.00,0.9996077758,0.9996249909
0010001.00,0010100.03,0.0003922242,0.0003750091
0010002.00,0010002.00,1.0000000000,1.0000000000
0010003.00,0010003.01,0.6209367409,0.6731078452
0010003.00,0010003.02,0.3788918263,0.3267088880
0010003.00,0010170.02,0.0001714329,0.0001832668
0010004.00,0010003.02,0.0004503088,0.0004503088
0010004.00,0010004.01,0.5991779809,0.5991779809
0010004.00,0010004.02,0.3999796357,0.3999796357
0010004.00,0010202.01,0.0003920745,0.0003920745
0010005.01,0010005.01,1.0000000000,1.0000000000
0010005.02,0010005.02,1.0000000000,1.0000000000
0010006.00,0010006.00,1.0000000000,1.0000000000
0010007.00,0010007.00,1.0000000000,1.0000000000
0010008.00,0010008.00,1.0000000000,1.0000000000
0010009.00,0010009.00,1.0000000000,1.0000000000
0010010.00,0010010.00,1.0000000000,1.0000000000
0010011.00,0010011.00,1.0000000000,1.0000000000
0010012.00,0010012.00,1.0000000000,1.0000000000
0010013.00,0010013.00,1.0000000000,1.0000000000
0010014.00,0010014.00,0.9999999990,0.9999999962
0010014.00,0010015.03,0.0000000010,0.0000000038
0010015.01,0010015.01,0.9954087892,0.9961309043
0010015.01,0010200.01,0.0045912108,0.0038690957
0010015.02,0010015.02,0.4212275077,0.4342794689
0010015.02,0010015.03,0.3643515648,0.3428541073
0010015.02,0010015.04,0.2034717652,0.2101878531
0010015.02,0010016.01,0.0000003562,0.0000003556
0010015.02,0010200.01,0.0109488060,0.0126782150
0010016.00,0010015.03,0.0017410396,0.0016367796
0010016.00,0010016.01,0.1627115848,0.1511718344
0010016.00,0010016.02,0.8340628323,0.8458472301
0010016.00,0010200.01,0.0011636756,0.0010778846
0010016.00,0010202.01,0.0003208677,0.0002662713
0010100.00,-1,0.0000000001,0.0000000001
0010100.00,0010100.01,0.4731705681,0.4975963416
0010100.00,0010100.03,0.3202697794,0.3023860832
0010100.00,0010100.04,0.2065596525,0.2000175752
0010170.00,0010003.02,0.0022708143,0.0022708143
0010170.00,0010170.01,0.6033464121,0.6033464121
0010170.00,0010170.02,0.3487866748,0.3487866748
0010170.00,0010171.00,0.0455960989,0.0455960989
0010171.00,0010171.00,0.9983543212,0.9983652575
0010171.00,0010172.04,0.0016456788,0.0016347425
0010172.00,0010017.00,0.0006132896,0.0006514451
0010172.00,0010172.02,0.0393062327,0.0395344929
0010172.00,0010172.03,0.4141631166,0.4008946640
0010172.00,0010172.04,0.2540455487,0.2638937029
0010172.00,0010172.05,0.1479885983,0.1485695472
0010172.00,0010172.06,0.1316089883,0.1341431690
0010172.00,0010202.01,0.0122742259,0.0123129790
0010200.00,0010015.03,0.0029315821,0.0032064480
0010200.00,0010015.04,0.0003867597,0.0004230223
0010200.00,0010016.01,0.0001903487,0.0002082419
0010200.00,0010200.01,0.2687541263,0.2738795020
0010200.00,0010200.02,0.3578548324,0.3550151065
0010200.00,0010200.03,0.3698823509,0.3672676793
0010201.00,0010200.02,0.0078479154,0.0078330501
0010201.00,0010201.00,0.9914361783,0.9914836769
0010201.00,0010202.02,0.0007159063,0.0006832730
0010202.00,0010172.02,0.0010051598,0.0014053905
0010202.00,0010172.04,0.0007234387,0.0010114950
0010202.00,0010202.01,0.0285354106,0.0278635329
0010202.00,0010202.02,0.2597037348,0.2625619704
0010202.00,0010202.06,0.1057613834,0.1235829192
0010202.00,0010202.07,0.0353460571,0.0494200160
0010202.00,0010202.08,0.0657713056,0.0594398078
0010202.00,0010202.09,0.1342884969,0.1250851108
0010202.00,0010202.10,0.3688650131,0.3496297574
0010300.00,-1,0.0000000001,0.0000000001
0010300.00,0010017.00,0.0863216142,0.0911411933
0010300.00,0010100.04,0.0001919371,0.0001566309
0010300.00,0010172.05,0.0000007068,0.0000005197
0010300.00,0010172.06,0.0000033070,0.0000024315
0010300.00,0010202.06,0.0000000007,0.0000000027
0010300.00,0010202.08,0.0001936148,0.0001785014
0010300.00,0010202.10,0.0139244198,0.0128375804
0010300.00,0010300.01,0.8470036907,0.8435982689
0010300.00,0010300.02,0.0523607089,0.0520848713
0010301.00,-1,0.0000000001,0.0000000001
0010301.00,0010017.00,0.0005246824,0.0004513028
0010301.00,0010017.00,0.0000000001,0.0000000001
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010017.00,0.0000000000,0.0000000000
0010301.00,0010300.02,0.0002994892,0.0003338635
0010301.00,0010301.01,0.6465032484,0.6548801693
0010301.00,0010301.02,0.3526725800,0.3443346643
0010302.00,-1,0.0000000001,0.0000000001
0010302.00,0010017.00,0.0000000001,0.0000000001
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010017.00,0.0000000000,0.0000000000
0010302.00,0010301.02,0.0043796341,0.0042522303
0010302.00,0010302.00,0.9956203657,0.9957477689
0010302.00,0010400.00,0.0000000002,0.0000000008
2050001.00,2050001.00,1.0000000000,1.0000000000
2050002.00,2050002.00,1.0000000000,1.0000000000
2050003.00,2050003.00,0.9993338440,0.9992459647
2050003.00,2050004.01,0.0006661560,0.0007540353
2050004.00,2050004.01,0.3330927962,0.3240040754
2050004.00,2050004.02,0.6669072038,0.6759959246
2050005.00,2050005.00,1.0000000000,1.0000000000
2050006.00,2050006.00,1.0000000000,1.0000000000
2050007.00,2050007.00,1.0000000000,1.0000000000
2050008.00,2050004.01,0.0000061435,0.0000070617
2050008.00,2050008.00,0.9999938565,0.9999929383
2050009.00,2050009.00,1.0000000000,1.0000000000
