source_ctuid,target_ctuid,w_area
0010056.00,0010016.02,0.53554015
0010057.00,0010015.01,0.21717152
0010057.00,0010015.03,0.05365692
0010057.00,0010015.04,0.10093214
0010057.00,0010016.01,0.06440212
0010057.00,0010200.01,0.56383729
2050001.00,2050003.00,1.0
2050002.00,2050004.01,0.46121978
2050002.00,2050004.02,0.53878022
2050003.00,2050008.00,1.0
2050004.00,2050009.00,1.0
2050005.00,2050010.00,1.0
2050006.00,2050020.00,1.0
2050007.00,2050021.00,1.0
2050008.00,2050022.00,1.0
2050009.00,2050005.00,1.0
2050010.00,2050006.00,1.0
2050011.00,2050012.00,1.0
2050012.00,2050011.00,1.0
2050013.00,2050007.00,1.0
2050014.00,2050019.00,1.0
2050015.00,2050013.00,1.0
2050016.00,2050018.00,1.0
2050017.00,2050023.00,1.0
2050018.00,2050101.00,0.41485659
2050018.00,2050102.00,0.58514341
2050019.00,2050108.00,0.58213574
2050019.00,2050109.00,0.41786426
2050020.00,2050110.00,0.47523481
2050020.00,2050111.00,0.52476519
2050021.00,2050100.00,0.95166915
2050021.00,2050101.00,0.04833085
2050022.00,2050103.00,0.25693169
2050022.00,2050104.01,0.15794296
2050022.00,2050104.03,0.05143083
2050022.00,2050104.04,0.03183565
2050022.00,2050104.05,0.15342952
2050022.00,2050105.01,0.16685849
2050022.00,2050105.02,0.17320189
2050022.00,2050121.10,0.00836898
2050023.00,2050106.01,0.29880591
2050023.00,2050106.02,0.39912619
2050023.00,2050107.00,0.3020679
2050024.00,2050112.00,0.24307816
2050024.00,2050113.00,0.31492693
2050024.00,2050114.00,0.44199491
2050050.00,2050016.00,0.19559952
2050050.00,2050017.00,0.44317587
2050050.00,2050024.00,0.36045258
2050050.00,2050025.04,0.00023296
2050050.00,2050025.05,0.00053817
2050050.00,2050142.02,9e-07
2050051.00,2050123.01,0.16373409
2050051.00,2050123.02,0.53929696
2050051.00,2050123.05,0.12043885
2050051.00,2050123.06,0.03097653
2050051.00,2050123.07,0.14555315
2050051.00,2050130.04,4.2e-07
2050052.00,2050104.04,0.00112791
2050052.00,2050121.02,0.04983617
2050052.00,2050121.03,0.05661061
2050052.00,2050121.05,0.5844025
2050052.00,2050121.06,0.2474624
2050052.00,2050121.08,0.03009009
2050052.00,2050121.10,0.03047033
2050053.00,2050001.00,0.18147283
2050053.00,2050002.00,0.32215773
2050053.00,2050014.00,0.1733868
2050053.00,2050015.00,0.16128962
2050053.00,2050120.00,0.16169301
2050054.00,2050122.01,0.10178953
2050054.00,2050122.03,0.58036285
2050054.00,2050122.04,0.21177639
2050054.00,2050122.05,0.10607124
2050055.00,2050025.01,0.14339563
2050055.00,2050025.02,0.30233416
2050055.00,2050025.04,0.0130539
2050055.00,2050025.05,0.01028358
2050055.00,2050026.02,0.18885219
2050055.00,2050026.03,0.14378646
2050055.00,2050026.04,0.0012133
2050055.00,2050027.00,0.17212302
2050055.00,2050123.06,0.00250438
2050055.00,2050123.08,0.02245337
2050056.00,2050121.09,0.98922383
2050056.00,2050121.10,0.01077617
3100001.00,3100006.00,0.94183303
3100001.00,3100007.00,0.05816697
3100002.00,3100011.00,1.0
3100003.00,3100008.00,1.0
3100004.00,3100008.00,0.10878675
3100004.00,3100009.00,0.89121325
3100005.00,3100010.00,1.0
3100006.00,3100007.00,0.85589285
3100006.00,3100019.00,0.14410715
3100007.00,3100019.00,0.85769085
3100007.00,3100020.00,0.14230915
3100008.00,3100005.00,0.94699965
3100008.00,3100027.02,0.05300035
3100010.00,3100020.00,0.94695485
3100010.00,3100021.00,0.05304515
3100011.00,3100021.00,1.0
3100012.00,3100018.00,1.0
3100013.00,3100022.00,1.0
3100014.00,3100023.00,1.0
3100015.00,3100017.00,1.0
3100016.00,3100013.00,1.0
3100017.00,3100012.00,1.0
3100018.00,3100021.00,0.04749936
3100018.00,3100024.00,0.26424526
3100018.00,3100027.01,0.29121177
3100018.00,3100027.02,0.39704361
3100021.00,3100014.00,1.0
3100022.00,3100016.00,1.0
3100023.00,3100015.00,1.0
3100024.00,3100025.01,0.59517568
3100024.00,3100025.02,0.35300603
3100024.00,3100026.00,0.05181828
3100025.00,3100002.02,0.11351755
3100025.00,3100004.00,0.88648245
3100026.00,3100003.00,1.0
3100050.00,3100001.01,0.17718646
3100050.00,3100001.02,0.23566814
3100050.00,3100002.01,0.0941021
3100050.00,3100002.02,0.10902378
3100050.00,3100028.00,0.11892178
3100050.00,3100029.00,0.23943346
3100050.00,3100130.04,0.02566428
3100051.00,3100026.00,1.0
3100052.00,3100100.01,0.77961446
3100052.00,3100100.03,0.22038554
3100053.00,3100100.01,1.0
3100054.00,3100100.01,1.0
3100055.00,3100110.02,0.98222389
3100055.00,3100130.03,0.01777611
3100056.00,3100110.01,0.99951182
3100056.00,3100111.00,0.00048818
3100057.00,3100110.01,0.99968356
3100057.00,3100111.00,0.00031644
3100058.00,3100110.01,0.99958219
3100058.00,3100111.00,0.00041781
3100059.00,3100110.02,0.99997876
3100059.00,3100111.00,2.124e-05
3100060.00,3100111.00,2.197e-05
3100060.00,3100120.02,0.89488303
3100060.00,3100120.03,0.03935284
3100060.00,3100120.05,0.06574215
3100061.00,3100110.02,0.07726634
3100061.00,3100111.00,0.00054996
3100061.00,3100120.06,0.9221837
4210001.00,4210004.00,1.0
4210002.00,4210025.00,1.0
4210003.00,4210024.00,0.8052764
4210003.00,4210025.00,0.1947236
4210004.00,4210016.00,1.0
4210005.00,4210017.00,1.0
4210006.00,4210018.00,1.0
4210007.00,4210019.00,1.0
4210008.00,4210014.00,1.0
4210009.00,4210015.00,1.0
4210010.00,4210006.00,1.0
4210011.00,4210005.00,1.0
4210012.00,4210003.00,1.0
4210013.00,4210001.01,0.63337434
4210013.00,4210001.02,0.36662566
4210014.00,4210002.00,0.94932275
4210014.00,4210260.01,0.05067725
4210015.00,4210009.00,0.87735126
4210015.00,4210260.01,0.12264874
4210016.00,4210008.00,1.0
4210017.00,4210007.00,1.0
4210018.00,4210010.00,0.74716315
4210018.00,4210032.00,0.25283685
4210019.00,4210012.00,1.0
4210020.00,4210011.00,1.0
4210021.00,4210013.00,1.0
4210022.00,4210020.00,1.0
4210023.00,4210023.00,0.90891651
4210023.00,4210024.00,0.09108349
4210024.00,4210022.00,1.0
4210025.00,4210021.00,0.85242284
4210025.00,4210022.00,0.14757716
4210026.00,4210031.00,1.0
4210027.00,4210031.00,0.05660052
4210027.00,4210032.00,0.94339948
4210028.00,4210029.00,1.0
4210029.00,4210028.00,1.0
4210030.00,4210027.00,1.0
4210031.00,4210030.00,1.0
4210032.00,4210035.00,1.0
4210033.00,4210036.00,1.0
4210034.00,4210033.01,0.55526257
4210034.00,4210033.02,0.38331863
4210034.00,4210260.03,0.0614188
4210035.00,4210026.00,1.0
4210036.00,4210037.00,1.0
4210037.00,4210038.01,0.42792213
4210037.00,4210038.02,0.57207787
4210038.00,4210034.00,1.0
4210061.00,4210100.00,1.0
4210062.00,4210101.00,1.0
4210063.00,4210102.00,1.0
4210064.00,4210103.00,1.0
4210071.00,4210110.00,0.45606936
4210071.00,4210111.00,0.54393064
4210072.00,4210111.00,0.05505398
4210072.00,4210112.01,0.68129798
4210072.00,4210112.02,0.26364803
4210073.00,4210113.01,0.44525908
4210073.00,4210113.02,0.55474092
4210074.00,4210114.00,0.40046368
4210074.00,4210118.00,0.59953632
4210075.00,4210039.01,0.04801423
4210075.00,4210115.00,0.41517896
4210075.00,4210117.01,0.38142207
4210075.00,4210117.02,0.15538475
4210076.00,4210040.04,0.15504332
4210076.00,4210116.01,0.47966552
4210076.00,4210116.02,0.36529117
4210085.00,4210120.01,0.31966099
4210085.00,4210120.02,0.41341829
4210085.00,4210120.03,0.26437392
4210085.00,4210600.05,1.609e-05
4210085.00,4210600.06,0.00253071
4210087.00,4210119.02,0.61408742
4210087.00,4210119.04,0.17067823
4210087.00,4210119.05,0.15023475
4210087.00,4210119.06,0.06037778
4210087.00,4210170.03,0.00451191
4210087.00,4210600.05,0.00010992
4210090.00,4210140.01,0.26297325
4210090.00,4210140.02,0.39739118
4210090.00,4210140.03,0.33963557
4210092.00,4210039.01,0.71525201
4210092.00,4210039.02,0.28474799
4210094.00,4210041.03,0.07401684
4210094.00,4210041.04,0.25980004
4210094.00,4210041.06,0.13443371
4210094.00,4210041.07,0.07026329
4210094.00,4210041.08,0.12604268
4210094.00,4210041.09,0.06073851
4210094.00,4210041.10,0.00449529
4210094.00,4210041.11,0.00120032
4210094.00,4210041.12,0.16330626
4210094.00,4210041.13,0.04877911
4210094.00,4210170.04,0.00022177
4210094.00,4210170.05,0.00034611
4210094.00,4210210.01,1.182e-05
4210094.00,4210240.03,0.05624661
4210094.00,4210240.04,9.764e-05
4210096.00,4210160.01,0.24594325
4210096.00,4210160.03,0.43806889
4210096.00,4210160.05,0.31598786
4210100.00,4210210.01,0.00065516
4210100.00,4210230.01,0.41965298
4210100.00,4210230.03,0.35735167
4210100.00,4210230.04,0.22234019
4210102.00,4210040.05,3.485e-05
4210102.00,4210041.10,4.849e-05
4210102.00,4210240.02,0.2546375
4210102.00,4210240.03,0.7165234
4210102.00,4210240.04,0.02852871
4210102.00,4210270.03,0.00022704
4210104.00,4210002.00,0.04736146
4210104.00,4210039.01,0.04506413
4210104.00,4210040.01,0.34603274
4210104.00,4210040.04,0.39816224
4210104.00,4210040.05,0.0192287
4210104.00,4210040.06,0.1310753
4210104.00,4210041.10,0.00034982
4210104.00,4210041.11,0.0127256
4210106.00,4210260.01,0.23314178
4210106.00,4210260.02,0.26017505
4210106.00,4210260.03,0.50668316
4210108.00,4210270.01,0.11497184
4210108.00,4210270.03,0.01135162
4210108.00,4210270.04,0.06931589
4210108.00,4210271.01,0.13988565
4210108.00,4210271.02,0.13527409
4210108.00,4210272.00,0.07660643
4210108.00,4210273.01,0.09706285
4210108.00,4210273.02,0.11856328
4210108.00,4210273.03,0.10456972
4210108.00,4210273.04,0.13239863
4210110.00,4210220.03,0.03291778
4210110.00,4210220.04,0.02724743
4210110.00,4210280.01,0.24300077
4210110.00,4210280.02,0.28022851
4210110.00,4210280.03,0.41660552
4210112.00,4210290.01,0.10382094
4210112.00,4210290.03,0.5049661
4210112.00,4210290.05,0.26579929
4210112.00,4210290.06,0.12541368
4210114.00,4210026.00,0.05058173
4210114.00,4210300.00,0.14487479
4210114.00,4210310.00,0.21136686
4210114.00,4210311.01,0.45894551
4210114.00,4210311.02,0.1342311
4210117.00,4210300.00,0.88648735
4210117.00,4210311.02,0.11351265
4210118.00,4210320.02,0.09674863
4210118.00,4210320.03,0.09536428
4210118.00,4210320.04,0.05476598
4210118.00,4210320.05,0.06794813
4210118.00,4210320.07,0.18756882
4210118.00,4210320.08,0.11105577
4210118.00,4210360.02,0.3865484
4210120.00,4210320.02,0.2537827
4210120.00,4210320.04,0.23271247
4210120.00,4210320.10,0.51350483
4210122.00,4210320.02,0.12615252
4210122.00,4210320.03,0.0747637
4210122.00,4210320.09,0.49830604
4210122.00,4210320.10,0.1901403
4210122.00,4210340.03,0.11063744
4210124.00,4210330.00,1.0
4210126.00,4210340.01,0.42771241
4210126.00,4210340.02,0.57228759
4210128.00,4210320.03,0.05856317
4210128.00,4210340.03,0.24347262
4210128.00,4210360.01,0.6979642
4210150.00,4210160.04,0.95774634
4210150.00,4210160.05,0.04225366
4210200.00,4210812.00,1.0
4210201.00,4210810.00,0.62064307
4210201.00,4210820.01,0.33665225
4210201.00,4210820.04,0.04270468
4210202.00,4210811.00,1.0
4210205.00,4210801.00,1.0
4210206.00,4210802.00,1.0
4210207.00,4210800.01,0.39838472
4210207.00,4210800.02,0.60161043
4210207.00,4210825.00,4.85e-06
4210210.00,4210820.01,0.76376095
4210210.00,4210820.03,0.11854048
4210210.00,4210820.04,0.11769857
4210214.00,4210820.04,0.26072409
4210214.00,4210830.01,0.51292986
4210214.00,4210830.02,0.22634522
4210214.00,4210846.03,8.4e-07
4210216.00,4210835.06,0.00108047
4210216.00,4210835.07,4.345e-05
4210216.00,4210840.01,0.49790136
4210216.00,4210840.02,0.50097406
4210216.00,4210846.03,6.6e-07
4210218.00,4210850.02,0.55278104
4210218.00,4210850.03,0.22562394
4210218.00,4210850.04,0.10580051
4210218.00,4210850.05,0.11579451
4330001.00,4330001.00,0.99822002
4330001.00,4330100.00,0.00176117
4330001.00,4330111.06,1.882e-05
4330002.00,4330002.00,0.9993752
4330002.00,4330100.00,0.0006248
4330003.00,4330003.00,1.0
4330004.00,4330004.00,1.0
4330005.00,4330005.00,1.0
4330006.00,4330006.00,1.0
4330007.00,4330006.00,0.11710676
4330007.00,4330007.00,0.88289324
4330008.00,4330008.00,0.99989986
4330008.00,4330111.01,0.00010014
4330009.00,4330009.01,0.04269166
4330009.00,4330009.02,0.95601873
4330009.00,4330110.07,0.00128961
4330010.00,4330010.00,1.0
4330011.00,4330011.00,1.0
4330012.00,4330012.00,1.0
4330013.00,4330005.00,0.07060348
4330013.00,4330013.00,0.92939652
4330014.00,4330014.00,1.0
4330015.00,4330015.01,0.54881997
4330015.00,4330015.02,0.44600217
4330015.00,4330111.06,0.00089017
4330015.00,4330111.07,0.00428769
4330016.00,4330016.00,0.99597317
4330016.00,4330111.08,0.00402683
4330017.00,4330017.00,0.9996366
4330017.00,4330111.08,0.0003634
4330018.00,4330018.00,1.0
4330019.00,4330019.02,1.0
4420001.00,4420001.00,1.0
4420002.00,4420002.00,0.77116822
4420002.00,4420008.00,0.22883178
4420003.00,4420003.00,1.0
4420004.00,4420003.00,0.29613209
4420004.00,4420004.00,0.70386791
4420005.00,4420005.00,1.0
4420006.00,4420006.00,1.0
4420007.00,4420007.00,1.0
4420008.00,4420004.00,0.04781664
4420008.00,4420008.00,0.95218336
4420009.00,4420009.00,1.0
4420010.00,4420010.00,1.0
4420011.00,4420011.00,1.0
4420012.00,4420004.00,0.10619459
4420012.00,4420012.01,0.29948253
4420012.00,4420012.02,0.59432288
4420013.00,4420013.01,0.79197697
4420013.00,4420013.02,0.18147308
4420013.00,4420013.03,0.02654995
4420016.00,4420200.00,1.0
4420017.00,4420201.00,1.0
4420018.00,4420202.00,1.0
4420019.00,4420203.00,1.0
4420020.00,4420204.00,1.0
4420021.00,4420205.01,0.37887378
4420021.00,4420205.02,0.44437997
4420021.00,4420205.03,0.17530869
4420021.00,4420211.00,0.00143756
4420050.00,4420210.00,1.0
4420051.00,4420100.01,0.40930341
4420051.00,4420100.02,0.30979725
4420051.00,4420101.02,0.08387836
4420051.00,4420101.03,0.14857504
4420051.00,4420101.04,0.04844594
4620001.00,4620002.00,0.20534417
4620001.00,4620003.00,0.37148554
4620001.00,4620194.01,0.17416142
4620001.00,4620194.02,0.24900887
4620002.00,4620004.00,0.59010696
4620002.00,4620193.00,0.32244489
4620002.00,4620194.02,0.08386017
4620002.00,4620590.02,0.00131597
4620002.00,4620591.01,0.00227201
4620003.00,4620001.00,0.45053034
4620003.00,4620005.00,0.54946966
4620004.00,4620006.00,0.47923967
4620004.00,4620008.00,0.35145344
4620004.00,4620009.00,0.16930689
4620005.00,4620007.00,0.51395678
4620005.00,4620192.00,0.47898336
4620005.00,4620591.01,0.00705986
4620006.00,4620191.00,0.47668582
4620006.00,4620195.01,0.13914055
4620006.00,4620195.02,0.12703598
4620006.00,4620195.03,0.25713765
4620007.00,4620013.00,1.0
4620008.00,4620009.00,0.81204348
4620008.00,4620010.00,0.18795652
4620009.00,4620014.02,0.55486719
4620009.00,4620014.03,0.19863477
4620009.00,4620014.04,0.24649804
4620010.00,4620015.00,1.0
4620011.00,4620016.00,1.0
4620012.00,4620017.00,1.0
4620013.00,4620018.00,1.0
4620014.00,4620019.00,1.0
4620015.00,4620021.00,0.387955
4620015.00,4620025.00,0.17904251
4620015.00,4620026.00,0.21469524
4620015.00,4620029.00,0.21830725
4620016.00,4620021.00,1.0
4620017.00,4620022.00,1.0
4620018.00,4620023.00,1.0
4620019.00,4620024.00,1.0
4620020.00,4620025.00,1.0
4620021.00,4620026.00,1.0
4620022.00,4620027.00,1.0
4620023.00,4620028.00,1.0
4620024.00,4620029.00,1.0
4620025.00,4620030.00,0.55239283
4620025.00,4620031.00,0.44760717
4620026.00,4620032.00,0.25393373
4620026.00,4620153.00,0.69343884
4620026.00,4620187.04,0.05262743
4620027.00,4620033.00,1.0
4620028.00,4620034.00,1.0
4620029.00,4620035.00,1.0
4620030.00,4620036.00,1.0
4620031.00,4620037.00,1.0
4620032.00,4620038.00,1.0
4620033.00,4620037.00,0.07470257
4620033.00,4620039.00,0.92529743
4620034.00,4620041.00,1.0
4620035.00,4620047.00,1.0
4620036.00,4620048.00,1.0
4620037.00,4620049.00,1.0
4620038.00,4620050.00,1.0
4620039.00,4620044.00,1.0
4620040.00,4620046.00,1.0
4620041.00,4620045.00,1.0
4620042.00,4620042.00,1.0
4620043.00,4620040.00,0.67943072
4620043.00,4620043.00,0.27092718
4620043.00,4620055.01,0.0496421
4620045.00,4620054.00,0.42159992
4620045.00,4620055.01,0.4660857
4620045.00,4620055.02,0.11231438
4620046.00,4620053.00,1.0
4620047.00,4620052.00,1.0
4620048.00,4620051.00,1.0
4620049.00,4620059.00,0.67317721
4620049.00,4620060.00,0.32682279
4620050.00,4620058.00,1.0
4620051.00,4620055.01,0.56901721
4620051.00,4620055.02,0.36690694
4620051.00,4620071.00,0.06407585
4620052.00,4620057.00,1.0
4620053.00,4620059.00,0.47711531
4620053.00,4620060.00,0.52288469
4620054.00,4620061.00,1.0
4620055.00,4620056.00,1.0
4620056.00,4620062.00,1.0
4620057.00,4620064.00,1.0
4620058.00,4620065.01,0.46563173
4620058.00,4620065.02,0.53436827
4620059.00,4620066.01,0.58501161
4620059.00,4620066.02,0.41498839
4620060.00,4620063.00,1.0
4620061.00,4620069.01,0.59664213
4620061.00,4620069.02,0.40335787
4620062.00,4620069.02,0.04396739
4620062.00,4620070.01,0.37673535
4620062.00,4620070.02,0.50256268
4620062.00,4620071.00,0.07673458
4620063.00,4620055.02,0.12653585
4620063.00,4620071.00,0.87346415
4620064.00,4620072.00,1.0
4620065.00,4620073.00,1.0
4620066.00,4620074.00,0.94260786
4620066.00,4620085.00,0.05739214
4620067.00,4620075.00,1.0
4620068.00,4620076.00,0.89893267
4620068.00,4620085.00,0.10106733
4620069.00,4620077.00,1.0
4620070.00,4620066.01,0.05940294
4620070.00,4620068.00,0.80870385
4620070.00,4620077.00,0.13189321
4620071.00,4620066.02,0.08331594
4620071.00,4620067.00,0.73982737
4620071.00,4620078.00,0.17685669
4620072.00,4620078.00,1.0
4620073.00,4620079.00,1.0
4620074.00,4620079.00,0.19030477
4620074.00,4620080.00,0.80969523
4620075.00,4620079.00,0.14188351
4620075.00,4620081.00,0.85811649
4620076.00,4620082.00,0.90165081
4620076.00,4620352.00,0.09834919
4620077.00,4620083.00,1.0
4620078.00,4620084.00,0.92984961
4620078.00,4620094.02,0.07015039
4620079.00,4620085.00,1.0
4620080.00,4620086.00,1.0
4620081.00,4620087.00,1.0
4620082.00,4620088.00,1.0
4620083.00,4620089.00,1.0
4620084.00,4620089.00,0.0734663
4620084.00,4620090.00,0.20666673
4620084.00,4620091.00,0.71986697
4620085.00,4620092.00,1.0
4620086.00,4620093.00,1.0
4620087.00,4620094.01,0.48955108
4620087.00,4620094.02,0.51044892
4620088.00,4620097.01,0.42078512
4620088.00,4620097.02,0.57921488
4620089.00,4620098.00,1.0
4620090.00,4620101.01,0.51351508
4620090.00,4620101.02,0.48648492
4620091.00,4620100.01,0.56235175
4620091.00,4620100.02,0.43764825
4620092.00,4620099.00,1.0
4620093.00,4620103.00,1.0
4620094.00,4620102.00,1.0
4620095.00,4620105.00,1.0
4620096.00,4620104.00,1.0
4620097.00,4620096.00,1.0
4620098.00,4620095.00,0.88841098
4620098.00,4620096.00,0.11158902
4620099.00,4620106.00,0.59993964
4620099.00,4620107.00,0.40006036
4620100.00,4620108.00,1.0
4620101.00,4620114.00,0.27152022
4620101.00,4620115.01,0.20747183
4620101.00,4620115.02,0.52100795
4620102.00,4620109.00,1.0
4620103.00,4620110.00,1.0
4620104.00,4620111.00,1.0
4620105.00,4620113.00,1.0
4620106.00,4620116.00,1.0
4620107.00,4620116.00,0.21451985
4620107.00,4620117.00,0.78548015
4620108.00,4620118.00,1.0
4620109.00,4620119.00,1.0
4620110.00,4620112.01,0.59387513
4620110.00,4620112.02,0.40612487
4620111.00,4620112.01,0.09524385
4620111.00,4620119.00,0.10126708
4620111.00,4620120.01,0.80348907
4620112.00,4620121.00,1.0
4620113.00,4620122.00,1.0
4620114.00,4620123.00,1.0
4620115.00,4620124.00,0.43629958
4620115.00,4620125.00,0.56370042
4620116.00,4620126.00,1.0
4620117.00,4620127.01,0.20852857
4620117.00,4620127.02,0.79147143
4620118.00,4620128.00,0.84557037
4620118.00,4620129.01,0.06710994
4620118.00,4620129.02,0.08731969
4620119.00,4620130.00,1.0
4620120.00,4620131.00,1.0
4620121.00,4620132.00,1.0
4620122.00,4620137.00,1.0
4620123.00,4620138.00,1.0
4620124.00,4620163.00,1.0
4620125.00,4620164.00,1.0
4620126.00,4620165.00,1.0
4620127.00,4620167.00,1.0
4620128.00,4620168.00,1.0
4620129.00,4620169.00,1.0
4620130.00,4620170.00,1.0
4620131.00,4620171.00,1.0
4620132.00,4620162.00,1.0
4620133.00,4620161.00,1.0
4620134.00,4620139.00,1.0
4620135.00,4620135.00,1.0
4620136.00,4620136.00,1.0
4620137.00,4620133.00,1.0
4620138.00,4620134.00,1.0
4620139.00,4620143.00,1.0
4620140.00,4620142.00,1.0
4620141.00,4620141.00,1.0
4620142.00,4620140.00,1.0
4620143.00,4620146.00,1.0
4620144.00,4620158.00,1.0
4620145.00,4620159.00,1.0
4620146.00,4620160.00,1.0
4620147.00,4620172.00,1.0
4620148.00,4620173.00,1.0
4620149.00,4620174.00,1.0
4620150.00,4620175.00,1.0
4620151.00,4620176.00,1.0
4620152.00,4620157.00,1.0
4620153.00,4620147.00,1.0
4620154.00,4620144.00,0.25105441
4620154.00,4620145.00,0.74894559
4620155.00,4620149.00,1.0
4620156.00,4620148.00,1.0
4620157.00,4620151.00,1.0
4620158.00,4620150.00,1.0
4620159.00,4620152.00,1.0
4620160.00,4620154.00,1.0
4620161.00,4620155.00,1.0
4620162.00,4620156.00,1.0
4620163.00,4620177.00,1.0
4620164.00,4620178.00,0.95681753
4620164.00,4620179.00,0.04318247
4620165.00,4620179.00,1.0
4620166.00,4620180.00,1.0
4620167.00,4620182.00,1.0
4620168.00,4620183.00,1.0
4620169.00,4620181.00,0.90413841
4620169.00,4620187.04,0.09586159
4620170.00,4620186.00,0.18827022
4620170.00,4620187.01,0.19779752
4620170.00,4620187.03,0.19810849
4620170.00,4620187.04,0.41582376
4620171.00,4620184.00,1.0
4620172.00,4620185.00,1.0
4620173.00,4620188.01,0.39158432
4620173.00,4620188.02,0.60841568
4620174.00,4620189.00,1.0
4620175.00,4620190.02,0.44805743
4620175.00,4620196.00,0.20592554
4620175.00,4620197.00,0.34601703
4620176.00,4620198.00,1.0
4620177.00,4620199.00,0.41472281
4620177.00,4620200.00,0.58527719
4620178.00,4620201.00,1.0
4620179.00,4620202.00,0.95482333
4620179.00,4620251.01,0.04517667
4620180.00,4620204.00,1.0
4620181.00,4620203.00,0.89771164
4620181.00,4620250.00,0.10228836
4620182.00,4620206.00,1.0
4620183.00,4620205.00,1.0
4620184.00,4620208.00,1.0
4620185.00,4620207.00,1.0
4620186.00,4620209.00,1.0
4620187.00,4620209.00,0.48398752
4620187.00,4620242.00,0.51601248
4620188.00,4620249.00,0.90887132
4620188.00,4620250.00,0.09112868
4620189.00,4620241.00,0.43752875
4620189.00,4620242.00,0.56247125
4620190.00,4620240.00,0.53582162
4620190.00,4620243.00,0.46417838
4620191.00,4620239.00,0.9422057
4620191.00,4620240.00,0.0577943
4620192.00,4620245.00,1.0
4620193.00,4620244.00,1.0
4620194.00,4620247.00,1.0
4620195.00,4620214.00,0.7306497
4620195.00,4620247.00,0.2693503
4620196.00,4620213.00,1.0
4620197.00,4620212.00,1.0
4620198.00,4620211.00,1.0
4620199.00,4620209.00,0.09555363
4620199.00,4620210.00,0.90444637
4620200.00,4620215.00,1.0
4620201.00,4620216.00,1.0
4620202.00,4620217.00,1.0
4620203.00,4620214.00,1.0
4620204.00,4620218.00,1.0
4620205.00,4620219.00,0.62812792
4620205.00,4620232.00,0.37187208
4620206.00,4620166.00,1.0
4620207.00,4620220.00,1.0
4620208.00,4620221.00,1.0
4620209.00,4620222.00,0.36722131
4620209.00,4620223.01,0.24347643
4620209.00,4620223.02,0.38930226
4620210.00,4620224.00,1.0
4620211.00,4620225.00,0.51257923
4620211.00,4620229.00,0.48742077
4620212.00,4620226.00,1.0
4620213.00,4620227.00,1.0
4620214.00,4620228.00,1.0
4620215.00,4620230.00,1.0
4620216.00,4620231.00,1.0
4620217.00,4620232.00,1.0
4620218.00,4620233.00,1.0
4620219.00,4620234.00,1.0
4620220.00,4620235.00,1.0
4620221.00,4620236.00,1.0
4620222.00,4620238.00,1.0
4620223.00,4620237.00,1.0
4620224.00,4620266.00,1.0
4620225.00,4620265.00,1.0
4620226.00,4620256.00,0.08830814
4620226.00,4620262.00,0.04812413
4620226.00,4620264.01,0.49364236
4620226.00,4620264.02,0.36992537
4620227.00,4620263.00,0.2151437
4620227.00,4620273.00,0.39945389
4620227.00,4620274.00,0.38540242
4620228.00,4620275.00,0.47529108
4620228.00,4620276.00,0.52470892
4620229.00,4620272.00,0.46208285
4620229.00,4620277.00,0.53791715
4620230.00,4620271.00,1.0
4620231.00,4620278.00,1.0
4620232.00,4620279.00,1.0
4620233.00,4620270.00,1.0
4620234.00,4620267.00,0.30011422
4620234.00,4620268.01,0.10757829
4620234.00,4620268.03,0.38424394
4620234.00,4620269.00,0.20806355
