source_ctuid,target_ctuid,w_pop,w_dwe
2050003.00,2050003.00,1.0000000000,1.0000000000
2050004.00,2050004.01,0.4079143127,0.3964085333
2050004.00,2050004.02,0.5920856873,0.6035914667
2050005.00,2050005.00,1.0000000000,1.0000000000
2050006.00,2050006.00,1.0000000000,1.0000000000
2050007.00,2050007.00,1.0000000000,1.0000000000
2050008.00,2050008.00,1.0000000000,1.0000000000
2050009.00,2050009.00,1.0000000000,1.0000000000
2050010.00,2050010.00,1.0000000000,1.0000000000
2050011.00,2050011.00,1.0000000000,1.0000000000
2050012.00,2050012.00,1.0000000000,1.0000000000
2050013.00,2050013.00,1.0000000000,1.0000000000
2050014.00,2050014.00,1.0000000000,1.0000000000
2050015.00,2050015.00,0.8830250452,0.8759683586
2050015.00,2050016.00,0.0878354331,0.0918523415
2050015.00,2050141.00,0.0291395217,0.0321792999
2050016.00,2050016.00,1.0000000000,1.0000000000
2050017.00,2050017.00,0.9189801976,0.9187734410
2050017.00,2050142.02,0.0810198024,0.0812265590
2050018.00,2050018.00,1.0000000000,1.0000000000
2050019.00,2050019.00,0.9445301578,0.9526703319
2050019.00,2050020.00,0.0554698422,0.0473296681
2050020.00,2050020.00,1.0000000000,1.0000000000
2050021.00,2050021.00,0.9549490014,0.9549490014
2050021.00,2050022.00,0.0450509986,0.0450509986
2050022.00,2050022.00,1.0000000000,1.0000000000
2050023.00,2050023.00,1.0000000000,1.0000000000
2050024.00,2050024.00,0.9928928288,0.9929785118
2050024.00,2050025.05,0.0071071712,0.0070214882
2050025.00,2050025.01,0.5923282639,0.5978356905
2050025.00,2050025.02,0.3626288035,0.3712767356
2050025.00,2050025.04,0.0193332181,0.0127287918
2050025.00,2050025.05,0.0167999413,0.0161620062
2050025.00,2050026.05,0.0089097732,0.0019967760
2050026.00,2050026.02,0.5917528787,0.6141856201
2050026.00,2050026.03,0.2780570521,0.2601681228
2050026.00,2050026.04,0.0919638517,0.0898052543
2050026.00,2050026.05,0.0382262175,0.0358410028
2050027.00,2050027.00,0.9074094743,0.9098741770
2050027.00,2050142.02,0.0925905257,0.0901258230
2050100.00,2050100.00,0.9135188670,0.9134207986
2050100.00,2050101.00,0.0864811330,0.0865792014
2050101.00,2050101.00,1.0000000000,1.0000000000
2050102.00,2050102.00,1.0000000000,1.0000000000
2050103.00,2050103.00,1.0000000000,1.0000000000
2050104.00,2050104.01,0.5135427103,0.5126719482
2050104.00,2050104.03,0.0510787008,0.0556092716
2050104.00,2050104.04,0.0183430667,0.0192478161
2050104.00,2050104.05,0.4170004730,0.4123232246
2050104.00,2050121.10,0.0000350492,0.0001477395
2050105.00,2050105.01,0.4930118359,0.4984470590
2050105.00,2050105.02,0.5069644291,0.5014474622
2050105.00,2050122.01,0.0000237349,0.0001054788
2050106.00,2050106.01,0.6041494618,0.6066243823
2050106.00,2050106.02,0.3958505382,0.3933756177
2050107.00,2050107.00,1.0000000000,1.0000000000
2050108.00,2050108.00,1.0000000000,1.0000000000
2050109.00,2050109.00,1.0000000000,1.0000000000
2050110.00,2050110.00,1.0000000000,1.0000000000
2050111.00,2050111.00,1.0000000000,1.0000000000
2050112.00,2050112.00,1.0000000000,1.0000000000
2050113.00,2050113.00,1.0000000000,1.0000000000
2050114.00,2050114.00,1.0000000000,1.0000000000
2050120.00,2050104.04,0.0034015623,0.0033676323
2050120.00,2050120.00,0.0865701050,0.0888448526
2050120.00,2050121.02,0.0034071029,0.0033912426
2050120.00,2050121.03,0.0736187030,0.0590310449
2050120.00,2050121.05,0.2008325012,0.1782142759
2050120.00,2050121.06,0.0688130349,0.0620580801
2050120.00,2050121.08,0.0098230355,0.0091661966
2050120.00,2050121.09,0.0000332443,0.0001416621
2050120.00,2050121.10,0.0414389783,0.0376896164
2050120.00,2050122.01,0.0135836472,0.0141105801
2050120.00,2050122.03,0.1561739266,0.1608414919
2050120.00,2050122.04,0.0194235096,0.0198268589
2050120.00,2050122.05,0.0136002694,0.0141814112
2050120.00,2050123.01,0.0930886230,0.1030634327
2050120.00,2050123.02,0.0906520236,0.1027090434
2050120.00,2050123.05,0.0655916283,0.0723970804
2050120.00,2050123.06,0.0204661522,0.0228555305
2050120.00,2050123.07,0.0271648807,0.0333654138
2050120.00,2050123.08,0.0021975806,0.0028774251
2050120.00,2050123.09,0.0065207125,0.0083253405
2050120.00,2050150.01,0.0035987790,0.0035417879
2050130.00,2050130.03,0.0631517790,0.0693885844
2050130.00,2050130.04,0.0789762658,0.0841941393
2050130.00,2050130.07,0.0546543874,0.0632745249
2050130.00,2050130.08,0.0162921548,0.0176585721
2050130.00,2050130.09,0.1036601869,0.0852004719
2050130.00,2050131.01,0.0082398481,0.0077313362
2050130.00,2050131.02,0.1570771211,0.1586265371
2050130.00,2050131.03,0.0986221161,0.1015440801
2050130.00,2050131.04,0.1017051686,0.1012072588
2050130.00,2050131.05,0.0568781518,0.0555264205
2050130.00,2050132.03,0.0151157535,0.0145851388
2050130.00,2050132.04,0.0706863316,0.0700605258
2050130.00,2050132.06,0.0451307935,0.0449700141
2050130.00,2050132.07,0.0348674662,0.0358928510
2050130.00,2050132.09,0.0017844884,0.0015810672
2050130.00,2050132.10,0.0558596550,0.0506823668
2050130.00,2050142.01,0.0000059866,0.0000245447
2050130.00,2050143.01,0.0372923457,0.0378515663
2050140.00,2050121.03,1.0000000000,1.0000000000
3100001.00,3100001.01,0.5225588011,0.5446900712
3100001.00,3100001.02,0.4774411989,0.4553099288
3100002.00,3100002.01,0.6675030355,0.6470633081
3100002.00,3100002.02,0.3324969645,0.3529366919
3100003.00,3100003.00,1.0000000000,1.0000000000
3100004.00,3100004.00,1.0000000000,1.0000000000
3100005.00,3100005.00,0.8922867835,0.8976602347
3100005.00,3100019.00,0.0452056715,0.0493854287
3100005.00,3100020.00,0.0625075450,0.0529543366
3100006.00,3100006.00,0.9512653221,0.9529573425
3100006.00,3100019.00,0.0487346779,0.0470426575
3100007.00,3100007.00,0.8353550081,0.8149433370
3100007.00,3100019.00,0.1646449919,0.1850566630
3100008.00,3100006.00,0.0537992983,0.0502685251
3100008.00,3100008.00,0.9462007017,0.9497314749
3100009.00,3100008.00,0.0666533787,0.0666533787
3100009.00,3100009.00,0.8894425541,0.8894425541
3100009.00,3100011.00,0.0439040672,0.0439040672
3100010.00,3100009.00,0.0962848367,0.1020178621
3100010.00,3100010.00,0.9037151633,0.8979821379
3100011.00,3100007.00,0.1193510661,0.1086091705
3100011.00,3100011.00,0.8806489339,0.8913908295
3100012.00,3100012.00,1.0000000000,1.0000000000
3100013.00,3100013.00,1.0000000000,1.0000000000
3100014.00,3100014.00,1.0000000000,1.0000000000
3100015.00,3100015.00,1.0000000000,1.0000000000
3100016.00,3100016.00,1.0000000000,1.0000000000
3100017.00,3100017.00,0.9372246961,0.9386736104
3100017.00,3100023.00,0.0627753039,0.0613263896
3100018.00,3100018.00,1.0000000000,1.0000000000
3100019.00,3100019.00,0.8750345828,0.8727124478
3100019.00,3100020.00,0.1249654172,0.1272875522
3100020.00,3100020.00,0.8916746819,0.8916746819
3100020.00,3100021.00,0.0421212351,0.0421212351
3100020.00,3100027.02,0.0662040830,0.0662040830
3100021.00,3100021.00,0.9030949069,0.9076220074
3100021.00,3100024.00,0.0969050931,0.0923779926
3100022.00,3100022.00,1.0000000000,1.0000000000
3100023.00,3100023.00,1.0000000000,1.0000000000
3100024.00,3100024.00,1.0000000000,1.0000000000
3100025.00,3100025.01,0.5196767857,0.5211084895
3100025.00,3100025.02,0.4127327157,0.4178206550
3100025.00,3100026.00,0.0675904986,0.0610708555
3100026.00,-1,0.0000000001,0.0000000001
3100026.00,3100026.00,1.0000000000,1.0000000000
3100027.00,3100027.01,0.4371837140,0.4294880330
3100027.00,3100027.02,0.5628162860,0.5705119670
3100028.00,3100028.00,1.0000000000,1.0000000000
3100029.00,3100029.00,1.0000000000,1.0000000000
3100100.00,3100130.04,1.0000000000,1.0000000000
3100110.00,-1,0.0000000001,0.0000000001
3100110.00,3100100.01,0.0503836678,0.0515003538
3100110.00,3100100.03,0.1760353593,0.1901957251
3100110.00,3100100.04,0.7735809729,0.7583039211
3100200.00,3100100.01,1.0000000000,1.0000000000
3100210.00,3100100.01,1.0000000000,1.0000000000
3100220.00,3100100.01,0.5298102078,0.5025451611
3100220.00,3100100.03,0.4701897922,0.4974548389
3100230.00,3100110.01,1.0000000000,1.0000000000
3100240.00,3100110.01,1.0000000000,1.0000000000
3100250.00,3100110.01,0.9125837117,0.9190823387
3100250.00,3100110.02,0.0874162883,0.0809176613
3100260.00,3100110.02,0.5441134904,0.5279124193
3100260.00,3100120.02,0.2532440684,0.2621725144
3100260.00,3100130.03,0.2026424412,0.2099150663
3100270.00,3100110.02,1.0000000000,1.0000000000
3100280.00,3100120.02,0.5301261759,0.5324759211
3100280.00,3100120.03,0.1649816324,0.1770601213
3100280.00,3100120.05,0.3048921917,0.2904639576
3100290.00,3100111.00,0.0576932456,0.0511079192
3100290.00,3100120.03,0.1814030774,0.1830665953
3100290.00,3100120.05,0.2169080363,0.2131820449
3100290.00,3100120.06,0.5439956407,0.5526434406
3100300.00,3100130.01,0.9936330558,0.9940169605
3100300.00,3100140.00,0.0063669442,0.0059830395
3100310.00,3100130.01,1.0000000000,1.0000000000
4210001.00,4210001.01,0.4976531910,0.4769899183
4210001.00,4210001.02,0.4378460293,0.4618472286
4210001.00,4210116.02,0.0645007797,0.0611628531
4210002.00,4210002.00,1.0000000000,1.0000000000
4210003.00,4210003.00,1.0000000000,1.0000000000
4210004.00,4210004.00,1.0000000000,1.0000000000
4210005.00,4210005.00,1.0000000000,1.0000000000
4210006.00,4210006.00,1.0000000000,1.0000000000
4210007.00,4210007.00,1.0000000000,1.0000000000
4210008.00,4210008.00,1.0000000000,1.0000000000
4210009.00,4210009.00,1.0000000000,1.0000000000
4210010.00,4210010.00,1.0000000000,1.0000000000
4210011.00,4210011.00,1.0000000000,1.0000000000
4210012.00,4210012.00,1.0000000000,1.0000000000
4210013.00,4210013.00,1.0000000000,1.0000000000
4210014.00,4210014.00,1.0000000000,1.0000000000
4210015.00,4210015.00,1.0000000000,1.0000000000
4210016.00,4210016.00,1.0000000000,1.0000000000
4210017.00,4210016.00,0.1967823240,0.1967823240
4210017.00,4210017.00,0.7536334299,0.7536334299
4210017.00,4210018.00,0.0495842461,0.0495842461
4210018.00,4210018.00,1.0000000000,1.0000000000
4210019.00,4210019.00,1.0000000000,1.0000000000
4210020.00,4210020.00,1.0000000000,1.0000000000
4210021.00,4210021.00,0.9223412643,0.9255044818
4210021.00,4210032.00,0.0776587357,0.0744955182
4210022.00,4210022.00,1.0000000000,1.0000000000
4210023.00,4210017.00,0.1153214954,0.1173703754
4210023.00,4210023.00,0.7686739600,0.7631080093
4210023.00,4210024.00,0.1160045447,0.1195216153
4210024.00,4210023.00,0.1314089927,0.1206961537
4210024.00,4210024.00,0.7983010836,0.8207225373
4210024.00,4210025.00,0.0702899238,0.0585813090
4210025.00,4210004.00,0.0876979135,0.0880425565
4210025.00,4210016.00,0.0510103329,0.0508464584
4210025.00,4210025.00,0.8612917536,0.8611109851
4210026.00,4210026.00,1.0000000000,1.0000000000
4210027.00,4210027.00,1.0000000000,1.0000000000
4210028.00,4210028.00,1.0000000000,1.0000000000
4210029.00,4210029.00,1.0000000000,1.0000000000
4210030.00,4210030.00,1.0000000000,1.0000000000
4210031.00,4210031.00,1.0000000000,1.0000000000
4210032.00,4210031.00,0.1224163818,0.1224163818
4210032.00,4210032.00,0.7529789477,0.7529789477
4210032.00,4210035.00,0.1246046705,0.1246046705
4210033.00,4210033.01,0.4711289337,0.4885579803
4210033.00,4210033.02,0.5288710663,0.5114420197
4210034.00,4210034.00,1.0000000000,1.0000000000
4210035.00,4210035.00,1.0000000000,1.0000000000
4210036.00,4210036.00,1.0000000000,1.0000000000
4210037.00,4210037.00,1.0000000000,1.0000000000
4210038.00,4210038.01,0.5724270257,0.5466937617
4210038.00,4210038.02,0.4275729743,0.4533062383
4210039.00,4210039.01,0.5339081491,0.5186070262
4210039.00,4210039.02,0.3877894546,0.3996509510
4210039.00,4210041.09,0.0594813005,0.0614216177
4210039.00,4210041.10,0.0188210958,0.0203204052
4210040.00,4210039.01,0.0461293759,0.0461293759
4210040.00,4210040.01,0.5349688787,0.5349688787
4210040.00,4210040.04,0.0703895357,0.0703895357
4210040.00,4210040.05,0.1156212993,0.1156212993
4210040.00,4210040.06,0.2074953602,0.2074953602
4210040.00,4210041.11,0.0253955502,0.0253955502
4210041.00,4210041.03,0.0599742021,0.0639621870
4210041.00,4210041.04,0.3005813969,0.3005116381
4210041.00,4210041.06,0.0370419417,0.0373839823
4210041.00,4210041.07,0.1335816226,0.1366042000
4210041.00,4210041.08,0.0186290151,0.0193031070
4210041.00,4210041.09,0.0458823557,0.0472155559
4210041.00,4210041.10,0.0272238740,0.0269439598
4210041.00,4210041.11,0.0419101360,0.0399374101
4210041.00,4210041.12,0.1975955935,0.1908841635
4210041.00,4210041.13,0.0623432486,0.0602459627
4210041.00,4210240.03,0.0752366139,0.0770078337
4210100.00,4210100.00,1.0000000000,1.0000000000
4210101.00,4210101.00,1.0000000000,1.0000000000
4210102.00,4210102.00,1.0000000000,1.0000000000
4210103.00,4210103.00,1.0000000000,1.0000000000
4210110.00,4210110.00,1.0000000000,1.0000000000
4210111.00,4210111.00,1.0000000000,1.0000000000
4210112.00,4210112.01,0.4275260022,0.3820588591
4210112.00,4210112.02,0.5724739978,0.6179411409
4210113.00,4210113.01,0.4592011589,0.4499931445
4210113.00,4210113.02,0.5407988411,0.5500068555
4210114.00,4210114.00,1.0000000000,1.0000000000
4210115.00,4210115.00,1.0000000000,1.0000000000
4210116.00,4210116.01,0.4701886201,0.4988222366
4210116.00,4210116.02,0.5298113799,0.5011777634
4210117.00,4210039.01,0.0698448696,0.0653352102
4210117.00,4210117.01,0.4578626177,0.4459167931
4210117.00,4210117.02,0.4722925126,0.4887479967
4210118.00,4210118.00,1.0000000000,1.0000000000
4210119.00,4210119.02,0.6010585556,0.6083309701
4210119.00,4210119.04,0.2874347636,0.2663449514
4210119.00,4210119.05,0.0488381872,0.0550689533
4210119.00,4210119.06,0.0626684935,0.0702551252
4210120.00,4210120.01,0.4415070753,0.4509667364
4210120.00,4210120.02,0.2577787954,0.2480727221
4210120.00,4210120.03,0.3005790915,0.3004336457
4210120.00,4210600.06,0.0001350378,0.0005268958
4210140.00,4210140.01,0.2256676724,0.2230930680
4210140.00,4210140.02,0.5236010904,0.5304510165
4210140.00,4210140.03,0.2507312372,0.2464559155
4210160.00,4210160.01,0.3409261497,0.3230567122
4210160.00,4210160.03,0.3731926751,0.3826713581
4210160.00,4210160.05,0.2858811752,0.2942719297
4210161.00,4210160.04,1.0000000000,1.0000000000
4210170.00,4210041.06,0.0000686090,0.0002989699
4210170.00,4210170.03,0.3726942960,0.3662538975
4210170.00,4210170.04,0.1946700088,0.1881901962
4210170.00,4210170.05,0.0784973043,0.0805343963
4210170.00,4210170.06,0.1516924687,0.1533567510
4210170.00,4210170.07,0.2023773133,0.2113657892
4210180.00,4210170.06,0.2677257573,0.2506173236
4210180.00,4210170.07,0.7322742427,0.7493826764
4210190.00,4210170.07,0.0547669784,0.0471001526
4210190.00,4210190.00,0.9452330216,0.9528998474
4210200.00,4210190.00,1.0000000000,1.0000000000
4210210.00,4210210.01,0.4335952972,0.4191286948
4210210.00,4210210.02,0.5664047028,0.5808713052
4210220.00,4210220.02,0.5939883987,0.5937250591
4210220.00,4210220.03,0.3064470650,0.3069385354
4210220.00,4210220.04,0.0995645363,0.0993364055
4210230.00,4210230.01,0.2001239586,0.2027026394
4210230.00,4210230.03,0.5975770114,0.5946275126
4210230.00,4210230.04,0.2022990300,0.2026698480
4210240.00,4210240.02,0.2428421958,0.2466660211
4210240.00,4210240.03,0.6760615566,0.6729553796
4210240.00,4210240.04,0.0810962476,0.0803785992
4210260.00,4210260.01,0.3906223461,0.3897874164
4210260.00,4210260.02,0.4501322586,0.4636959906
4210260.00,4210260.03,0.1592453953,0.1465165930
4210270.00,4210270.01,0.5100670103,0.5289677384
4210270.00,4210270.03,0.0435673234,0.0495550333
4210270.00,4210270.04,0.4463656663,0.4214772283
4210271.00,4210271.01,0.4813095400,0.4759146168
4210271.00,4210271.02,0.5186904600,0.5240853832
4210272.00,4210272.00,1.0000000000,1.0000000000
4210273.00,4210273.01,0.1591472965,0.1494260575
4210273.00,4210273.02,0.2133148410,0.2113782020
4210273.00,4210273.03,0.4010008491,0.4066261545
4210273.00,4210273.04,0.2265370133,0.2325695860
4210280.00,4210280.01,0.3761438053,0.3651504963
4210280.00,4210280.02,0.2155637878,0.2199162564
4210280.00,4210280.03,0.4082924069,0.4149332473
4210290.00,4210220.03,0.0568684396,0.0603681075
4210290.00,4210290.01,0.1938639132,0.1773377228
4210290.00,4210290.03,0.2848118335,0.3039112886
4210290.00,4210290.05,0.3213118980,0.3031731992
4210290.00,4210290.06,0.0574722569,0.0630305019
4210290.00,4210300.00,0.0856716588,0.0921791800
4210300.00,4210300.00,1.0000000000,1.0000000000
4210310.00,4210026.00,0.0937639439,0.1105124202
4210310.00,4210310.00,0.9062360561,0.8894875798
4210311.00,4210300.00,0.1402206315,0.0955917312
4210311.00,4210311.01,0.5998155350,0.6235201502
4210311.00,4210311.02,0.2599638335,0.2808881186
4210320.00,4210320.02,0.3089637296,0.3237895401
4210320.00,4210320.04,0.2011370549,0.1761764488
4210320.00,4210320.05,0.0614541565,0.0644900375
4210320.00,4210320.08,0.0337909695,0.0325056713
4210320.00,4210320.09,0.0565574518,0.0556421096
4210320.00,4210320.10,0.3380966377,0.3473961927
4210330.00,4210320.09,0.0485378919,0.0467009047
4210330.00,4210330.00,0.9514621081,0.9532990953
4210340.00,4210340.01,0.4130454779,0.4184702461
4210340.00,4210340.02,0.5869545221,0.5815297539
4210350.00,4210320.02,0.0529491078,0.0539897443
4210350.00,4210320.03,0.0525574177,0.0536238286
4210350.00,4210320.09,0.5902975556,0.5866972472
4210350.00,4210320.10,0.1583358422,0.1609533619
4210350.00,4210340.03,0.1458600767,0.1447358180
4210360.00,4210320.03,0.1108232690,0.1108232690
4210360.00,4210320.05,0.0564348748,0.0564348748
4210360.00,4210320.07,0.0553344521,0.0553344521
4210360.00,4210340.03,0.2650031942,0.2650031942
4210360.00,4210360.01,0.4602808524,0.4602808524
4210360.00,4210360.02,0.0521233574,0.0521233574
4210370.00,4210370.00,1.0000000000,1.0000000000
4210380.00,4210200.00,1.0000000000,1.0000000000
4210500.00,4210500.01,0.5343093620,0.5516125018
4210500.00,4210500.02,0.4656906380,0.4483874982
4210510.00,4210510.00,1.0000000000,1.0000000000
4210600.00,4210600.03,0.4920938972,0.5138747424
4210600.00,4210600.04,0.3729141327,0.4109228471
4210600.00,4210600.05,0.1230232291,0.0737619624
4210600.00,4210600.06,0.0119357261,0.0012814478
4210600.00,4210901.00,0.0000330150,0.0001590003
4210610.00,4210605.00,0.0673141925,0.0935107444
4210610.00,4210610.00,0.9326858075,0.9064892556
4210800.00,4210700.00,0.0029853078,0.0026952591
4210800.00,4210800.01,0.2859653364,0.2830748758
4210800.00,4210800.02,0.6992986385,0.7028235689
4210800.00,4210825.00,0.0117507173,0.0114062962
4210801.00,4210801.00,1.0000000000,1.0000000000
4210802.00,4210800.01,0.0633353292,0.0601152345
4210802.00,4210802.00,0.9366646708,0.9398847655
4210810.00,4210810.00,0.8088940594,0.8061550583
4210810.00,4210820.01,0.1911059406,0.1938449417
4210811.00,4210811.00,0.9843491793,0.9860447999
4210811.00,4210825.00,0.0156508207,0.0139552001
4210812.00,4210812.00,1.0000000000,1.0000000000
4210820.00,4210820.01,0.7631370947,0.7453103010
4210820.00,4210820.03,0.1299213218,0.1359439276
4210820.00,4210820.04,0.1069415835,0.1187457714
4210830.00,4210820.04,0.0677158491,0.0655332645
4210830.00,4210830.01,0.6572784325,0.6396331832
4210830.00,4210830.02,0.2749528216,0.2946248049
4210830.00,4210835.06,0.0000528968,0.0002087474
4210840.00,4210835.03,0.0183734732,0.0184345952
4210840.00,4210840.01,0.6352924834,0.6311584512
4210840.00,4210840.02,0.3463340434,0.3504069536
4210850.00,4210850.02,0.5521010035,0.5139345047
4210850.00,4210850.03,0.0895696644,0.0971719685
4210850.00,4210850.04,0.0672152541,0.0730332160
4210850.00,4210850.05,0.2911140780,0.3158603108
4330001.00,4330001.00,1.0000000000,1.0000000000
4330002.00,4330002.00,1.0000000000,1.0000000000
4330003.00,4330003.00,1.0000000000,1.0000000000
4330004.00,4330004.00,1.0000000000,1.0000000000
4330005.00,4330005.00,1.0000000000,1.0000000000
4330006.00,4330006.00,1.0000000000,1.0000000000
4330007.00,4330006.00,0.1151436424,0.1221320016
4330007.00,4330007.00,0.8848563576,0.8778679984
4330008.00,4330008.00,0.9351891260,0.9414350908
4330008.00,4330111.01,0.0648108740,0.0585649092
4330009.00,4330009.01,0.1084159487,0.1009236764
4330009.00,4330009.02,0.7880065119,0.7983362600
4330009.00,4330019.01,0.0838225673,0.0722672568
4330009.00,4330110.06,0.0000254137,0.0000809820
4330009.00,4330110.07,0.0197295584,0.0283918248
4330010.00,4330010.00,1.0000000000,1.0000000000
4330011.00,4330011.00,1.0000000000,1.0000000000
4330012.00,4330012.00,1.0000000000,1.0000000000
4330013.00,4330005.00,0.0450386193,0.0450386193
4330013.00,4330013.00,0.9549613807,0.9549613807
4330014.00,4330014.00,1.0000000000,1.0000000000
4330015.00,4330015.01,0.6285620821,0.5690483494
4330015.00,4330015.02,0.3506176194,0.4084257033
4330015.00,4330111.07,0.0208202984,0.0225259473
4330016.00,4330016.00,0.9999836904,0.9999399790
4330016.00,4330111.08,0.0000163096,0.0000600210
4330017.00,4330017.00,1.0000000000,1.0000000000
4330018.00,4330018.00,1.0000000000,1.0000000000
4330019.00,4330019.01,0.3691689880,0.3921003980
4330019.00,4330019.02,0.6308310120,0.6078996020
4330100.00,4330100.00,1.0000000000,1.0000000000
4420001.00,4420001.00,1.0000000000,1.0000000000
4420002.00,4420002.00,0.8885499208,0.9145514198
4420002.00,4420008.00,0.1114500792,0.0854485802
4420003.00,4420003.00,1.0000000000,1.0000000000
4420004.00,4420003.00,0.2006128832,0.2040997198
4420004.00,4420004.00,0.7993871168,0.7959002802
4420005.00,4420005.00,1.0000000000,1.0000000000
4420006.00,4420006.00,1.0000000000,1.0000000000
4420007.00,4420007.00,1.0000000000,1.0000000000
4420008.00,4420008.00,1.0000000000,1.0000000000
4420009.00,4420009.00,0.9489039945,0.9406036283
4420009.00,4420012.02,0.0510960055,0.0593963717
4420010.00,4420010.00,1.0000000000,1.0000000000
4420011.00,4420011.00,1.0000000000,1.0000000000
4420012.00,4420004.00,0.0677055160,0.0641735640
4420012.00,4420012.01,0.4568783183,0.5278573059
4420012.00,4420012.02,0.4754161657,0.4079691301
4420013.00,4420013.01,0.8261662171,0.8256486187
4420013.00,4420013.02,0.0701658800,0.0694099448
4420013.00,4420013.03,0.1036679029,0.1049414365
4420100.00,4420100.01,0.2627568007,0.2973006991
4420100.00,4420100.02,0.3091883434,0.3040400478
4420100.00,4420101.02,0.2935342099,0.2702510986
4420100.00,4420101.03,0.0834115050,0.0789987866
4420100.00,4420101.04,0.0510839867,0.0493108194
4420100.00,4420102.00,0.0000251544,0.0000985485
4420200.00,4420200.00,1.0000000000,1.0000000000
4420201.00,4420201.00,1.0000000000,1.0000000000
4420202.00,4420202.00,1.0000000000,1.0000000000
