source_ctuid,target_ctuid,w_area
4620051.00,4620114.00,0.2715202188
4620051.00,4620115.01,0.2074718333
4620051.00,4620115.02,0.5210079479
4620052.00,4620127.01,0.2085142564
4620052.00,4620127.02,0.7914857436
4620053.00,4620126.00,1.0000000000
4620054.00,4620122.00,0.3687738841
4620054.00,4620123.00,0.2019724768
4620054.00,4620124.00,0.1878619810
4620054.00,4620125.00,0.2413916581
4620055.00,4620165.00,1.0000000000
4620056.00,4620168.00,1.0000000000
4620057.00,4620167.00,1.0000000000
4620058.00,4620169.00,1.0000000000
4620059.00,4620170.00,1.0000000000
4620060.00,4620164.00,1.0000000000
4620061.00,4620163.00,1.0000000000
4620062.00,4620138.00,1.0000000000
4620063.00,4620137.00,1.0000000000
4620064.00,4620171.00,1.0000000000
4620065.00,4620162.00,1.0000000000
4620066.00,4620161.00,1.0000000000
4620067.00,4620139.00,1.0000000000
4620068.00,4620136.00,1.0000000000
4620069.00,4620135.00,1.0000000000
4620070.00,4620133.00,1.0000000000
4620071.00,4620134.00,1.0000000000
4620072.00,4620061.00,1.0000000000
4620073.00,4620059.00,0.4771183135
4620073.00,4620060.00,0.5228816865
4620074.00,4620059.00,0.6731693450
4620074.00,4620060.00,0.3268306550
4620075.00,4620056.00,1.0000000000
4620076.00,4620057.00,1.0000000000
4620077.00,4620058.00,1.0000000000
4620078.00,4620172.00,1.0000000000
4620079.00,4620160.00,1.0000000000
4620080.00,4620140.00,1.0000000000
4620081.00,4620141.00,1.0000000000
4620082.00,4620142.00,1.0000000000
4620083.00,4620143.00,1.0000000000
4620084.00,4620144.00,0.2510544188
4620084.00,4620145.00,0.7489455812
4620085.00,4620146.00,1.0000000000
4620086.00,4620159.00,0.8711081247
4620086.00,4620160.00,0.1288918753
4620087.00,4620172.00,0.1027936969
4620087.00,4620173.00,0.8972063031
4620088.00,4620174.00,1.0000000000
4620089.00,4620158.00,1.0000000000
4620090.00,4620175.00,1.0000000000
4620091.00,4620176.00,1.0000000000
4620092.00,4620157.00,1.0000000000
4620093.00,4620147.00,1.0000000000
4620094.00,4620149.00,1.0000000000
4620095.00,4620148.00,1.0000000000
4620096.00,4620156.00,1.0000000000
4620097.00,4620177.00,1.0000000000
4620098.00,4620178.00,0.9568175030
4620098.00,4620179.00,0.0431824970
4620099.00,4620155.00,1.0000000000
4620100.00,4620151.00,1.0000000000
4620101.00,4620154.00,1.0000000000
4620102.00,4620152.00,1.0000000000
4620103.00,4620150.00,1.0000000000
4620104.00,4620051.00,1.0000000000
4620105.00,4620053.00,1.0000000000
4620106.00,4620054.00,0.4216010367
4620106.00,4620055.01,0.4660858835
4620106.00,4620055.02,0.1123130798
4620107.00,4620052.00,1.0000000000
4620108.00,4620044.00,1.0000000000
4620109.00,4620043.00,0.5656840854
4620109.00,4620055.01,0.3512895552
4620109.00,4620055.02,0.0830263594
4620110.00,4620050.00,1.0000000000
4620111.00,4620049.00,1.0000000000
4620112.00,4620046.00,1.0000000000
4620113.00,4620045.00,1.0000000000
4620114.00,4620042.00,1.0000000000
4620115.00,4620040.00,0.7032720062
4620115.00,4620043.00,0.2967279938
4620116.00,4620041.00,1.0000000000
4620117.00,4620047.00,1.0000000000
4620118.00,4620048.00,1.0000000000
4620119.00,4620036.00,1.0000000000
4620120.00,4620037.00,1.0000000000
4620121.00,4620038.00,1.0000000000
4620122.00,4620037.00,0.0747051378
4620122.00,4620039.00,0.9252948622
4620123.00,4620035.00,1.0000000000
4620124.00,4620032.00,0.2539336934
4620124.00,4620153.00,0.6934388019
4620124.00,4620187.04,0.0526275048
4620125.00,4620033.00,1.0000000000
4620126.00,4620034.00,1.0000000000
4620127.00,4620023.00,1.0000000000
4620128.00,4620024.00,1.0000000000
4620129.00,4620028.00,1.0000000000
4620130.00,4620029.00,1.0000000000
4620131.00,4620030.00,0.5523917759
4620131.00,4620031.00,0.4476082241
4620132.00,4620021.00,0.3881282889
4620132.00,4620025.00,0.1791216510
4620132.00,4620026.00,0.2147918608
4620132.00,4620029.00,0.2179581993
4620133.00,4620027.00,1.0000000000
4620134.00,4620026.00,1.0000000000
4620135.00,4620025.00,1.0000000000
4620136.00,4620022.00,1.0000000000
4620137.00,4620019.00,1.0000000000
4620138.00,4620018.00,1.0000000000
4620139.00,4620017.00,1.0000000000
4620140.00,4620016.00,1.0000000000
4620141.00,4620015.00,1.0000000000
4620142.00,4620014.02,0.5548671830
4620142.00,4620014.03,0.1986347732
4620142.00,4620014.04,0.2464980438
4620143.00,4620021.00,1.0000000000
4620144.00,4620006.00,0.4883347326
4620144.00,4620008.00,0.3607107541
4620144.00,4620009.00,0.1509545133
4620145.00,4620001.00,0.4494121741
4620145.00,4620005.00,0.5505878259
4620146.00,4620002.00,0.0819277078
4620146.00,4620003.00,0.1482469018
4620146.00,4620004.00,0.0949329573
4620146.00,4620007.00,0.2266201614
4620146.00,4620192.00,0.2109203220
4620146.00,4620193.00,0.0517840268
4620146.00,4620194.01,0.0693487179
4620146.00,4620194.02,0.1125508632
4620146.00,4620590.02,0.0002108686
4620146.00,4620591.01,0.0034574733
4620147.00,4620011.00,0.1028045807
4620147.00,4620012.01,0.0336411891
4620147.00,4620012.02,0.0603990595
4620147.00,4620013.00,0.1607404966
4620147.00,4620190.01,0.0562748518
4620147.00,4620190.02,0.0783655774
4620147.00,4620191.00,0.2183205667
4620147.00,4620195.01,0.0768504648
4620147.00,4620195.02,0.0702569934
4620147.00,4620195.03,0.1419689959
4620147.00,4620600.02,0.0002731543
4620147.00,4620601.01,0.0001040697
4620148.00,4620009.00,0.8119434923
4620148.00,4620010.00,0.1880565077
4620149.00,4620189.00,1.0000000000
4620150.00,4620186.00,0.1618776482
4620150.00,4620187.01,0.1700693472
4620150.00,4620187.03,0.1703367216
4620150.00,4620187.04,0.3575342162
4620150.00,4620188.01,0.0549592781
4620150.00,4620188.02,0.0852227886
4620151.00,4620185.00,1.0000000000
4620152.00,4620184.00,1.0000000000
4620153.00,4620183.00,1.0000000000
4620154.00,4620182.00,1.0000000000
4620155.00,4620181.00,0.9041549159
4620155.00,4620187.04,0.0958450841
4620156.00,4620180.00,1.0000000000
4620157.00,4620204.00,1.0000000000
4620158.00,4620203.00,0.8975322096
4620158.00,4620250.00,0.1024677904
4620159.00,4620190.02,0.2815154128
4620159.00,4620196.00,0.1288847353
4620159.00,4620197.00,0.2164423308
4620159.00,4620198.00,0.2116034254
4620159.00,4620199.00,0.0657292348
4620159.00,4620200.00,0.0929055478
4620159.00,4620601.01,0.0000866723
4620159.00,4620601.02,0.0028326406
4620160.00,4620201.00,0.6124724981
4620160.00,4620202.00,0.3563058561
4620160.00,4620251.02,0.0078804945
4620160.00,4620252.00,0.0233411513
4620161.00,4620179.00,1.0000000000
4620162.00,4620208.00,1.0000000000
4620163.00,4620207.00,1.0000000000
4620164.00,4620209.00,0.0955579586
4620164.00,4620210.00,0.9044420414
4620165.00,4620209.00,1.0000000000
4620166.00,4620211.00,1.0000000000
4620167.00,4620212.00,1.0000000000
4620168.00,4620213.00,1.0000000000
4620169.00,4620214.00,1.0000000000
4620170.00,4620215.00,1.0000000000
4620171.00,4620216.00,1.0000000000
4620172.00,4620217.00,1.0000000000
4620173.00,4620218.00,1.0000000000
4620174.00,4620219.00,0.6281292197
4620174.00,4620232.00,0.3718707803
4620175.00,4620166.00,1.0000000000
4620176.00,4620220.00,1.0000000000
4620177.00,4620221.00,1.0000000000
4620178.00,4620222.00,0.1884895899
4620178.00,4620223.01,0.1248673932
4620178.00,4620223.02,0.1996940316
4620178.00,4620224.00,0.4869489853
4620179.00,4620225.00,0.5125792368
4620179.00,4620229.00,0.4874207632
4620180.00,4620226.00,1.0000000000
4620181.00,4620227.00,1.0000000000
4620182.00,4620228.00,1.0000000000
4620183.00,4620230.00,1.0000000000
4620184.00,4620231.00,1.0000000000
4620185.00,4620232.00,1.0000000000
4620186.00,4620233.00,1.0000000000
4620187.00,4620234.00,1.0000000000
4620188.00,4620235.00,1.0000000000
4620189.00,4620237.00,1.0000000000
4620190.00,4620238.00,1.0000000000
4620191.00,4620239.00,0.5757061404
4620191.00,4620244.00,0.1767769465
4620191.00,4620245.00,0.2475169131
4620192.00,4620214.00,0.7306610629
4620192.00,4620247.00,0.2693389371
4620193.00,4620247.00,1.0000000000
4620194.00,4620205.00,1.0000000000
4620195.00,4620206.00,0.3149639943
4620195.00,4620249.00,0.6229155493
4620195.00,4620250.00,0.0621204564
4620196.00,4620236.00,1.0000000000
4620197.00,4620209.00,0.0969921972
4620197.00,4620240.00,0.2399768289
4620197.00,4620241.00,0.1539514950
4620197.00,4620242.00,0.3013218460
4620197.00,4620243.00,0.2077576328
4620198.00,4620263.00,0.1067487298
4620198.00,4620273.00,0.1982168713
4620198.00,4620274.00,0.1912117647
4620198.00,4620275.00,0.2395955302
4620198.00,4620276.00,0.2642271041
4620199.00,4620271.00,0.2175852458
4620199.00,4620272.00,0.2384795910
4620199.00,4620277.00,0.2774395611
4620199.00,4620278.00,0.2664956021
4620200.00,4620270.00,0.4166112629
4620200.00,4620279.00,0.5833887371
4620201.00,4620267.00,0.1410659130
4620201.00,4620268.01,0.0579533889
4620201.00,4620268.03,0.1215989302
4620201.00,4620269.00,0.0978746409
4620201.00,4620280.00,0.0691810231
4620201.00,4620281.00,0.1590934330
4620201.00,4620282.00,0.1713237586
4620201.00,4620283.01,0.0610444316
4620201.00,4620283.02,0.0543055142
4620201.00,4620284.00,0.0665589666
4620202.00,4620285.00,0.4060791306
4620202.00,4620286.00,0.1322077924
4620202.00,4620287.01,0.1347205562
4620202.00,4620287.02,0.2699053744
4620202.00,4620416.01,0.0009362131
4620202.00,4620420.00,0.0561509332
4620203.00,4620256.00,0.0882553108
4620203.00,4620262.00,0.0480922627
4620203.00,4620264.01,0.4939512773
4620203.00,4620264.02,0.3697011492
4620204.00,4620265.00,0.2988424759
4620204.00,4620266.00,0.7011575241
4620205.00,4620128.00,0.8382637999
4620205.00,4620129.01,0.0702851320
4620205.00,4620129.02,0.0914510681
4620206.00,4620112.01,0.0952426075
4620206.00,4620119.00,0.1012683873
4620206.00,4620120.01,0.8034890052
4620207.00,4620121.00,1.0000000000
4620208.00,4620350.00,1.0000000000
4620209.00,4620352.00,1.0000000000
4620210.00,4620353.00,1.0000000000
4620211.00,4620354.00,1.0000000000
4620212.00,4620356.00,1.0000000000
4620213.00,4620355.00,1.0000000000
4620214.00,4620351.00,1.0000000000
4620215.00,4620128.00,0.1008335312
4620215.00,4620360.00,0.8991664688
4620216.00,4620363.00,1.0000000000
4620217.00,4620364.00,1.0000000000
4620218.00,4620365.00,1.0000000000
4620219.00,4620366.00,1.0000000000
4620220.00,4620367.00,1.0000000000
4620221.00,4620362.00,1.0000000000
4620222.00,4620126.00,0.0916954755
4620222.00,4620361.00,0.9083045245
4620223.00,4620400.00,0.5044637033
4620223.00,4620404.00,0.4955362967
4620224.00,4620401.00,0.4369441567
4620224.00,4620403.00,0.5630558433
4620225.00,4620402.00,1.0000000000
4620226.00,4620120.01,1.0000000000
4620227.00,4620112.01,0.2391585082
4620227.00,4620120.02,0.7014964194
4620227.00,4620370.00,0.0593450723
4620228.00,4620370.00,0.0580453042
4620228.00,4620385.00,0.9419546958
4620229.00,4620380.00,0.1032304378
4620229.00,4620381.00,0.0837781350
4620229.00,4620382.01,0.0862370816
4620229.00,4620382.02,0.2562743464
4620229.00,4620383.01,0.2056389022
4620229.00,4620383.02,0.2648410970
4620230.00,4620120.01,0.1711755706
4620230.00,4620370.00,0.8288244294
4620231.00,4620340.00,1.0000000000
4620232.00,4620330.00,1.0000000000
4620233.00,4620394.00,1.0000000000
4620234.00,4620393.00,0.1251155795
4620234.00,4620395.01,0.5982970162
4620234.00,4620395.02,0.0815363849
