source_ctuid,target_ctuid,w_pop,w_dwe
0010001.00,0010001.00,1.000000000,1.000000000
0010002.00,0010002.00,1.000000000,1.000000000
0010003.00,0010003.01,0.621043200,0.673231220
0010003.00,0010003.02,0.378956800,0.326768780
0010004.00,0010004.01,0.568634390,0.599447920
0010004.00,0010004.02,0.430849240,0.400159830
0010004.00,0010202.01,0.000516360,0.000392250
0010005.01,0010005.01,1.000000000,1.000000000
0010005.02,0010005.02,1.000000000,1.000000000
0010006.00,0010006.00,1.000000000,1.000000000
0010007.00,0010007.00,1.000000000,1.000000000
0010008.00,0010008.00,1.000000000,1.000000000
0010009.00,0010009.00,1.000000000,1.000000000
0010010.00,0010010.00,1.000000000,1.000000000
0010011.00,0010011.00,1.000000000,1.000000000
0010012.00,0010012.00,1.000000000,1.000000000
0010013.00,0010013.00,1.000000000,1.000000000
0010014.00,0010014.00,1.000000000,1.000000000
0010015.01,0010015.01,1.000000000,1.000000000
0010015.02,0010015.02,0.425890660,0.439856220
0010015.02,0010015.03,0.368385070,0.347256830
0010015.02,0010015.04,0.205724270,0.212886950
0010016.00,0010016.01,0.163185590,0.151583340
0010016.00,0010016.02,0.836492610,0.848149670
0010016.00,0010202.01,0.000321810,0.000266990
0010100.00,-1,0.000000000,0.000000000
0010100.00,0010100.01,0.473170570,0.497596340
0010100.00,0010100.03,0.320269780,0.302386080
0010100.00,0010100.04,0.206559650,0.200017580
0010170.00,0010170.01,0.613687930,0.604719620
0010170.00,0010170.02,0.339399280,0.349580510
0010170.00,0010171.00,0.046912790,0.045699870
0010171.00,0010171.00,1.000000000,1.000000000
0010172.00,0010172.02,0.039330350,0.039560260
0010172.00,0010172.03,0.414417270,0.401156000
0010172.00,0010172.04,0.254201450,0.264065730
0010172.00,0010172.05,0.148079410,0.148666390
0010172.00,0010172.06,0.131689750,0.134230610
0010172.00,0010202.01,0.012281760,0.012321000
0010200.00,0010200.01,0.269700420,0.274934620
0010200.00,0010200.02,0.359114860,0.356382800
0010200.00,0010200.03,0.371184720,0.368682580
0010201.00,0010201.00,1.000000000,1.000000000
0010202.00,0010172.02,0.001005880,0.001406820
0010202.00,0010202.01,0.028556070,0.027891740
0010202.00,0010202.02,0.259891750,0.262827820
0010202.00,0010202.06,0.105837950,0.123708050
0010202.00,0010202.07,0.035371650,0.049470060
0010202.00,0010202.08,0.065818920,0.059499990
0010202.00,0010202.09,0.134385710,0.125211770
0010202.00,0010202.10,0.369132060,0.349983760
0010300.00,-1,0.000000000,0.000000000
0010300.00,0010017.00,0.087575170,0.092358070
0010300.00,0010300.01,0.859303740,0.854861640
0010300.00,0010300.02,0.053121090,0.052780290
0010301.00,-1,0.000000000,0.000000000
0010301.00,0010301.01,0.647036520,0.655394760
0010301.00,0010301.02,0.352963480,0.344605240
0010302.00,-1,0.000000000,0.000000000
0010302.00,0010302.00,1.000000000,1.000000000
0010302.00,0010400.00,0.000000000,0.000000000
2050001.00,2050001.00,1.000000000,1.000000000
2050002.00,2050002.00,1.000000000,1.000000000
2050003.00,2050003.00,1.000000000,1.000000000
2050004.00,2050004.01,0.333092800,0.324004070
2050004.00,2050004.02,0.666907200,0.675995930
2050005.00,2050005.00,1.000000000,1.000000000
2050006.00,2050006.00,1.000000000,1.000000000
2050007.00,2050007.00,1.000000000,1.000000000
2050008.00,2050008.00,1.000000000,1.000000000
2050009.00,2050009.00,1.000000000,1.000000000
2050010.00,2050010.00,1.000000000,1.000000000
2050011.00,2050011.00,1.000000000,1.000000000
2050012.00,2050012.00,1.000000000,1.000000000
2050013.00,2050013.00,1.000000000,1.000000000
2050014.00,2050014.00,1.000000000,1.000000000
2050015.00,2050015.00,1.000000000,1.000000000
2050016.00,2050016.00,1.000000000,1.000000000
2050017.00,2050017.00,1.000000000,1.000000000
2050018.00,2050018.00,1.000000000,1.000000000
2050019.00,2050019.00,1.000000000,1.000000000
2050020.00,2050020.00,1.000000000,1.000000000
2050021.00,2050021.00,1.000000000,1.000000000
2050022.00,2050022.00,1.000000000,1.000000000
2050023.00,2050023.00,1.000000000,1.000000000
2050024.00,2050024.00,1.000000000,1.000000000
2050025.00,2050025.01,0.451404240,0.426446060
2050025.00,2050025.02,0.392334750,0.386252790
2050025.00,2050025.04,0.106128860,0.129265630
2050025.00,2050025.05,0.050132160,0.058035520
2050025.00,2050026.05,0.000000001,0.000000001
2050026.00,2050026.02,0.672735920,0.703854110
2050026.00,2050026.03,0.321846780,0.291252930
2050026.00,2050026.04,0.005417310,0.004892960
2050027.00,2050027.00,0.912098820,0.912098820
2050027.00,2050123.08,0.002045800,0.002045800
2050027.00,2050142.02,0.085855370,0.085855370
2050100.00,2050100.00,1.000000000,1.000000000
2050101.00,2050101.00,0.835098280,0.837757030
2050101.00,2050102.00,0.164901720,0.162242970
2050102.00,2050102.00,1.000000000,1.000000000
2050103.00,2050103.00,1.000000000,1.000000000
2050104.00,2050104.01,0.476416580,0.492824130
2050104.00,2050104.03,0.087717840,0.085226230
2050104.00,2050104.04,0.042202960,0.040073170
2050104.00,2050104.05,0.393662620,0.381876460
2050105.00,2050105.01,0.513867720,0.510450120
2050105.00,2050105.02,0.486132280,0.489549880
2050106.00,2050106.01,0.491644520,0.498180290
2050106.00,2050106.02,0.508355480,0.501819710
2050107.00,2050107.00,1.000000000,1.000000000
2050108.00,2050108.00,1.000000000,1.000000000
2050109.00,2050109.00,1.000000000,1.000000000
2050110.00,2050110.00,1.000000000,1.000000000
2050111.00,2050111.00,1.000000000,1.000000000
2050112.00,2050112.00,1.000000000,1.000000000
2050113.00,2050113.00,1.000000000,1.000000000
2050114.00,2050114.00,1.000000000,1.000000000
2050120.00,2050120.00,1.000000000,1.000000000
2050121.00,2050104.04,0.001981290,0.002274490
2050121.00,2050121.02,0.158789360,0.156502560
2050121.00,2050121.03,0.223767510,0.237469650
2050121.00,2050121.05,0.420948510,0.415172550
2050121.00,2050121.06,0.072086090,0.057573150
2050121.00,2050121.08,0.038559570,0.044263240
2050121.00,2050121.09,0.006474330,0.006347450
2050121.00,2050121.10,0.077393340,0.080396920
2050122.00,2050122.01,0.118110480,0.120206360
2050122.00,2050122.03,0.540198870,0.545456320
2050122.00,2050122.04,0.172030470,0.171279220
2050122.00,2050122.05,0.169660180,0.163058090
2050123.00,2050123.01,0.264457440,0.258575530
2050123.00,2050123.02,0.294046620,0.291372070
2050123.00,2050123.05,0.191712890,0.194601850
2050123.00,2050123.06,0.036520100,0.037380520
2050123.00,2050123.07,0.201384090,0.205669100
2050123.00,2050123.08,0.011878850,0.012400940
2050123.00,2050123.09,0.000000001,0.000000001
2050130.00,2050130.03,0.190435440,0.204437220
2050130.00,2050130.04,0.223429510,0.229086250
2050130.00,2050130.07,0.163023990,0.180097870
2050130.00,2050130.08,0.168633270,0.169239870
2050130.00,2050130.09,0.254477790,0.217138790
2050131.00,2050131.01,0.189508730,0.185341280
2050131.00,2050131.02,0.204678000,0.200365780
2050131.00,2050131.03,0.266946360,0.291264440
2050131.00,2050131.04,0.152135660,0.146609340
2050131.00,2050131.05,0.186731260,0.176419160
2050132.00,2050132.03,0.060920790,0.064134050
2050132.00,2050132.04,0.391085440,0.386456430
2050132.00,2050132.06,0.216651710,0.221193110
2050132.00,2050132.07,0.151426970,0.156148990
2050132.00,2050132.09,0.008197030,0.007787250
2050132.00,2050132.10,0.171718060,0.164280180
2050140.00,-1,0.000000000,0.000000000
2050140.00,2050140.00,1.000000000,1.000000000
2050141.00,2050141.00,1.000000000,1.000000000
2050142.00,2050142.01,0.529916160,0.529593870
2050142.00,2050142.02,0.470083840,0.470406130
2050143.00,2050143.01,0.431316580,0.447609870
2050143.00,2050143.02,0.568683420,0.552390130
2050150.00,2050150.01,0.654759780,0.616517680
2050150.00,2050150.02,0.345240220,0.383482320
2050151.00,2050151.00,0.952533440,0.950728960
2050151.00,2050153.00,0.047466560,0.049271040
2050152.00,2050152.00,1.000000000,1.000000000
3050001.00,3050001.00,1.000000000,1.000000000
3050002.00,3050001.00,0.075526900,0.090157510
3050002.00,3050002.00,0.924473100,0.909842490
3050003.00,3050003.01,0.557005500,0.569851500
3050003.00,3050003.04,0.214016000,0.214118540
3050003.00,3050003.05,0.103445720,0.096203730
3050003.00,3050003.06,0.124034140,0.118439800
3050003.00,3050016.02,0.001498650,0.001386430
3050004.00,3050004.01,0.110228540,0.082828550
3050004.00,3050004.02,0.889771460,0.917171450
3050005.00,3050005.00,1.000000000,1.000000000
3050006.00,3050001.00,0.063186650,0.061371190
3050006.00,3050006.00,0.936813350,0.938628810
3050007.00,3050006.00,0.114581050,0.121306150
3050007.00,3050007.00,0.885418950,0.878693850
3050008.00,3050008.00,0.957709590,0.957709590
3050008.00,3050009.00,0.042290410,0.042290410
3050009.00,3050009.00,1.000000000,1.000000000
3050010.00,3050010.01,0.404077520,0.404077520
3050010.00,3050010.03,0.415926910,0.415926910
3050010.00,3050010.04,0.137982260,0.137982260
3050010.00,3050012.01,0.042013310,0.042013310
3050011.00,3050011.00,0.989426520,0.989149920
3050011.00,3050016.01,0.010573480,0.010850080
3050012.00,3050012.01,0.765049180,0.765049180
3050012.00,3050012.02,0.234950810,0.234950810
3050012.00,3050016.01,0.000000010,0.000000010
3050013.00,3050013.00,1.000000000,1.000000000
3050014.00,3050014.02,0.527175090,0.519334730
3050014.00,3050014.03,0.379299070,0.384509720
3050014.00,3050014.05,0.036670050,0.038786200
3050014.00,3050014.06,0.010982780,0.012798700
3050014.00,3050014.07,0.045873010,0.044570660
3050101.00,3050101.00,0.881323880,0.878677660
3050101.00,3050102.01,0.118676120,0.121322340
3050102.00,3050100.00,0.018781350,0.018763770
3050102.00,3050102.01,0.707652080,0.710328590
3050102.00,3050102.02,0.273566570,0.270907640
3100001.00,3100001.01,0.645675230,0.637243530
3100001.00,3100001.02,0.354324770,0.362756470
3100002.00,3100002.01,0.491558240,0.474408130
3100002.00,3100002.02,0.508441760,0.525591870
3100003.00,3100003.00,1.000000000,1.000000000
3100004.00,3100002.02,0.078840790,0.100133750
3100004.00,3100004.00,0.921159210,0.899866250
3100005.00,3100005.00,1.000000000,1.000000000
3100006.00,3100006.00,0.918720480,0.932203750
3100006.00,3100007.00,0.081279520,0.067796250
3100007.00,3100007.00,1.000000000,1.000000000
3100008.00,3100008.00,1.000000000,1.000000000
3100009.00,3100008.00,0.114946750,0.109523620
3100009.00,3100009.00,0.885053250,0.890476380
3100010.00,3100009.00,0.073397820,0.078923860
3100010.00,3100010.00,0.865052570,0.865095740
3100010.00,3100011.00,0.061549610,0.055980390
3100011.00,3100007.00,0.050731690,0.054424520
3100011.00,3100011.00,0.949268310,0.945575480
3100012.00,3100012.00,1.000000000,1.000000000
3100013.00,3100013.00,1.000000000,1.000000000
3100014.00,3100014.00,1.000000000,1.000000000
3100015.00,3100015.00,1.000000000,1.000000000
3100016.00,3100016.00,1.000000000,1.000000000
3100017.00,3100017.00,1.000000000,1.000000000
3100018.00,3100018.00,1.000000000,1.000000000
3100019.00,3100019.00,1.000000000,1.000000000
3100020.00,3100020.00,0.954674600,0.952585630
3100020.00,3100027.02,0.045325400,0.047414370
3100021.00,3100021.00,1.000000000,1.000000000
3100022.00,3100022.00,1.000000000,1.000000000
3100023.00,3100023.00,1.000000000,1.000000000
3100024.00,3100024.00,1.000000000,1.000000000
3100025.00,3100025.01,0.716397430,0.701699080
3100025.00,3100025.02,0.234340750,0.248926730
3100025.00,3100026.00,0.049261820,0.049374190
3100026.00,3100026.00,1.000000000,1.000000000
3100027.00,3100027.01,0.463151730,0.478248000
3100027.00,3100027.02,0.536848270,0.521752000
3100028.00,3100028.00,1.000000000,1.000000000
3100029.00,3100029.00,1.000000000,1.000000000
3100100.00,3100100.01,0.572167050,0.566229630
3100100.00,3100100.03,0.270159850,0.277566850
3100100.00,3100100.04,0.157453000,0.155976160
3100100.00,3100101.00,0.000220100,0.000227350
3100100.00,3100102.00,0.000000000,0.000000000
3100110.00,3100110.01,0.418718540,0.410043980
3100110.00,3100110.02,0.575420140,0.584796020
3100110.00,3100111.00,0.000147910,0.000147810
3100110.00,3100130.03,0.005713400,0.005012180
3100120.00,3100111.00,0.000130310,0.000129540
3100120.00,3100120.02,0.678887650,0.681246910
3100120.00,3100120.03,0.018720040,0.019934030
3100120.00,3100120.05,0.089521670,0.089587410
3100120.00,3100120.06,0.212740340,0.209102110
3100130.00,3100111.00,0.000010470,0.000011470
3100130.00,3100130.01,0.551429790,0.569791570
3100130.00,3100130.04,0.447767070,0.429346810
3100130.00,3100131.01,0.000144990,0.000149690
3100130.00,3100131.02,0.000182070,0.000190400
3100130.00,3100140.00,0.000465620,0.000510070
4080001.00,4080001.00,1.000000000,1.000000000
4080002.00,4080002.01,0.748277170,0.691714940
4080002.00,4080002.02,0.251722830,0.308285060
4080003.00,4080003.01,0.684170890,0.674350690
4080003.00,4080003.02,0.315829110,0.325649310
4080004.00,4080004.00,1.000000000,1.000000000
4080005.00,4080005.00,1.000000000,1.000000000
4080006.00,4080006.00,1.000000000,1.000000000
4080007.00,4080007.00,1.000000000,1.000000000
4080008.00,4080008.00,1.000000000,1.000000000
4080100.00,4080100.00,1.000000000,1.000000000
4080101.00,4080101.00,1.000000000,1.000000000
